contrast_id,family,seed,kind,metric,formula,aggregate_method,aggregate_seed_count,point_delta,bootstrap_mean_delta,bootstrap_median_delta,bootstrap_std_delta,ci_level,ci_low,ci_high,ci_excludes_zero,probability_delta_gt_0,probability_delta_lt_0,two_sided_bootstrap_sign_p,bootstrap_repeats,bootstrap_seed,paired_rows,canonical_events,left_artifact,right_artifact,left_point_metric,right_point_metric
frozen|seed=29|random_frozen|scale_aware_transient_query-minus-current_only,frozen,29,within_condition_arm_effect,ap,frozen|random_frozen|seed=29|scale_aware_transient_query - frozen|random_frozen|seed=29|current_only,,,0.015733331207262502,0.014875629022334913,0.015204791679984397,0.00824848461733339,0.95,-0.0010631683205472118,0.03146601278115774,False,0.9605,0.0395,0.079960019990005,2000,20260727,1706,441,frozen|random_frozen|seed=29|scale_aware_transient_query,frozen|random_frozen|seed=29|current_only,0.5289629017470387,0.5132295705397762
frozen|seed=29|random_frozen|scale_aware_transient_query-minus-current_only,frozen,29,within_condition_arm_effect,auc,frozen|random_frozen|seed=29|scale_aware_transient_query - frozen|random_frozen|seed=29|current_only,,,0.010381771916497473,0.010275297493558306,0.010151959433843727,0.006666224521747347,0.95,-0.002265030515435469,0.024280477404113942,False,0.947,0.053,0.10694652673663169,2000,20260727,1706,441,frozen|random_frozen|seed=29|scale_aware_transient_query,frozen|random_frozen|seed=29|current_only,0.5536903511648533,0.5433085792483558
frozen|seed=29|random_frozen|scale_aware_transient_query-minus-current_only,frozen,29,within_condition_arm_effect,macro_f1_at_0_5,frozen|random_frozen|seed=29|scale_aware_transient_query - frozen|random_frozen|seed=29|current_only,,,-0.0931740137859125,-0.09173319529718532,-0.09202177001655482,0.011498429483063028,0.95,-0.11330594456346031,-0.06794055956705915,True,0.0,1.0,0.0009995002498750624,2000,20260727,1706,441,frozen|random_frozen|seed=29|scale_aware_transient_query,frozen|random_frozen|seed=29|current_only,0.4386864668575088,0.5318604806434213
frozen|seed=29|random_frozen|transient_query-minus-history_shuffle_train,frozen,29,within_condition_arm_effect,ap,frozen|random_frozen|seed=29|transient_query - frozen|random_frozen|seed=29|history_shuffle_train,,,0.007868912818563278,0.008192178215853328,0.008418757496805346,0.008840467132460316,0.95,-0.00950923626716437,0.024643930749188102,False,0.8235,0.1765,0.3538230884557721,2000,20260727,1706,441,frozen|random_frozen|seed=29|transient_query,frozen|random_frozen|seed=29|history_shuffle_train,0.4939371233366504,0.48606821051808713
frozen|seed=29|random_frozen|transient_query-minus-history_shuffle_train,frozen,29,within_condition_arm_effect,auc,frozen|random_frozen|seed=29|transient_query - frozen|random_frozen|seed=29|history_shuffle_train,,,0.0037276414158395887,0.0037947079104758076,0.0039306536743979326,0.006078801406819043,0.95,-0.008768997317655894,0.015275361162731297,False,0.745,0.255,0.5107446276861569,2000,20260727,1706,441,frozen|random_frozen|seed=29|transient_query,frozen|random_frozen|seed=29|history_shuffle_train,0.5209593349467074,0.5172316935308678
frozen|seed=29|random_frozen|transient_query-minus-history_shuffle_train,frozen,29,within_condition_arm_effect,macro_f1_at_0_5,frozen|random_frozen|seed=29|transient_query - frozen|random_frozen|seed=29|history_shuffle_train,,,-0.10982839421945828,-0.1094115546553849,-0.10965492091829024,0.012566074909455095,0.95,-0.13289393607049269,-0.0838996974268595,True,0.0,1.0,0.0009995002498750624,2000,20260727,1706,441,frozen|random_frozen|seed=29|transient_query,frozen|random_frozen|seed=29|history_shuffle_train,0.31458417034953795,0.42441256456899623
frozen|seed=29|random_frozen|scale_aware_transient_query-minus-transient_query,frozen,29,within_condition_arm_effect,ap,frozen|random_frozen|seed=29|scale_aware_transient_query - frozen|random_frozen|seed=29|transient_query,,,0.03502577841038834,0.03411028087327533,0.03424915364693204,0.015615929077111288,0.95,0.004385782679653914,0.06564272801871034,True,0.9915,0.0085,0.017991004497751123,2000,20260727,1706,441,frozen|random_frozen|seed=29|scale_aware_transient_query,frozen|random_frozen|seed=29|transient_query,0.5289629017470387,0.4939371233366504
frozen|seed=29|random_frozen|scale_aware_transient_query-minus-transient_query,frozen,29,within_condition_arm_effect,auc,frozen|random_frozen|seed=29|scale_aware_transient_query - frozen|random_frozen|seed=29|transient_query,,,0.03273101621814589,0.032860850963377236,0.03263655066406834,0.010571289107613107,0.95,0.012871803927316001,0.05390917209101953,True,0.9995,0.0005,0.001999000499750125,2000,20260727,1706,441,frozen|random_frozen|seed=29|scale_aware_transient_query,frozen|random_frozen|seed=29|transient_query,0.5536903511648533,0.5209593349467074
frozen|seed=29|random_frozen|scale_aware_transient_query-minus-transient_query,frozen,29,within_condition_arm_effect,macro_f1_at_0_5,frozen|random_frozen|seed=29|scale_aware_transient_query - frozen|random_frozen|seed=29|transient_query,,,0.12410229650797083,0.12442607314475891,0.12386409187262895,0.0136335106582622,0.95,0.0995157276636053,0.15229585215191893,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|random_frozen|seed=29|scale_aware_transient_query,frozen|random_frozen|seed=29|transient_query,0.4386864668575088,0.31458417034953795
frozen|seed=43|random_frozen|transient_query-minus-current_only,frozen,43,within_condition_arm_effect,ap,frozen|random_frozen|seed=43|transient_query - frozen|random_frozen|seed=43|current_only,,,-0.017234452060163497,-0.017808853700242,-0.01764001308128299,0.011725431811123439,0.95,-0.04304392414148476,0.003753778188381654,False,0.055,0.945,0.11094452773613193,2000,20260727,1706,441,frozen|random_frozen|seed=43|transient_query,frozen|random_frozen|seed=43|current_only,0.4851065826097709,0.5023410346699344
frozen|seed=43|random_frozen|transient_query-minus-current_only,frozen,43,within_condition_arm_effect,auc,frozen|random_frozen|seed=43|transient_query - frozen|random_frozen|seed=43|current_only,,,-0.025434165065053804,-0.02570287876063831,-0.025360635226416406,0.009966770268363902,0.95,-0.046191172912976725,-0.007249099298558264,True,0.002,0.998,0.004997501249375313,2000,20260727,1706,441,frozen|random_frozen|seed=43|transient_query,frozen|random_frozen|seed=43|current_only,0.5131795785025508,0.5386137435676046
frozen|seed=43|random_frozen|transient_query-minus-current_only,frozen,43,within_condition_arm_effect,macro_f1_at_0_5,frozen|random_frozen|seed=43|transient_query - frozen|random_frozen|seed=43|current_only,,,-0.14919794863443359,-0.1475174026979942,-0.1481875582770175,0.01210743257881141,0.95,-0.16876948884266096,-0.12157802644927095,True,0.0,1.0,0.0009995002498750624,2000,20260727,1706,441,frozen|random_frozen|seed=43|transient_query,frozen|random_frozen|seed=43|current_only,0.38051563177191317,0.5297135804063468
frozen|seed=43|random_frozen|scale_aware_transient_query-minus-current_only,frozen,43,within_condition_arm_effect,ap,frozen|random_frozen|seed=43|scale_aware_transient_query - frozen|random_frozen|seed=43|current_only,,,0.00860753365348299,0.007917348917700653,0.007752123745586648,0.006515813705270365,0.95,-0.004703933673899932,0.02156675439106185,False,0.8915,0.1085,0.2178910544727636,2000,20260727,1706,441,frozen|random_frozen|seed=43|scale_aware_transient_query,frozen|random_frozen|seed=43|current_only,0.5109485683234174,0.5023410346699344
frozen|seed=43|random_frozen|scale_aware_transient_query-minus-current_only,frozen,43,within_condition_arm_effect,auc,frozen|random_frozen|seed=43|scale_aware_transient_query - frozen|random_frozen|seed=43|current_only,,,0.006786272206379174,0.0065615324416610915,0.005918080753756494,0.007701370638563959,0.95,-0.007671357529394884,0.022783279348009406,False,0.8105,0.189,0.3798100949525237,2000,20260727,1706,441,frozen|random_frozen|seed=43|scale_aware_transient_query,frozen|random_frozen|seed=43|current_only,0.5454000157739838,0.5386137435676046
frozen|seed=43|random_frozen|scale_aware_transient_query-minus-current_only,frozen,43,within_condition_arm_effect,macro_f1_at_0_5,frozen|random_frozen|seed=43|scale_aware_transient_query - frozen|random_frozen|seed=43|current_only,,,-0.09524502014394182,-0.09353841218873671,-0.09413505838755684,0.01243150231485405,0.95,-0.1176310136483855,-0.0683116791002566,True,0.0,1.0,0.0009995002498750624,2000,20260727,1706,441,frozen|random_frozen|seed=43|scale_aware_transient_query,frozen|random_frozen|seed=43|current_only,0.43446856026240493,0.5297135804063468
frozen|seed=43|random_frozen|transient_query-minus-history_shuffle_train,frozen,43,within_condition_arm_effect,ap,frozen|random_frozen|seed=43|transient_query - frozen|random_frozen|seed=43|history_shuffle_train,,,-0.0034354689599419563,-0.003228078495065473,-0.003164357640339066,0.0054659573408705545,0.95,-0.014349021379729106,0.007424748952286269,False,0.2785,0.7215,0.5577211394302849,2000,20260727,1706,441,frozen|random_frozen|seed=43|transient_query,frozen|random_frozen|seed=43|history_shuffle_train,0.4851065826097709,0.48854205156971287
frozen|seed=43|random_frozen|transient_query-minus-history_shuffle_train,frozen,43,within_condition_arm_effect,auc,frozen|random_frozen|seed=43|transient_query - frozen|random_frozen|seed=43|history_shuffle_train,,,-0.008750409916024271,-0.008733088750350813,-0.008544845771521425,0.006129760381164628,0.95,-0.021321330050735297,0.002741504270075302,False,0.0745,0.9255,0.14992503748125938,2000,20260727,1706,441,frozen|random_frozen|seed=43|transient_query,frozen|random_frozen|seed=43|history_shuffle_train,0.5131795785025508,0.5219299884185751
frozen|seed=43|random_frozen|transient_query-minus-history_shuffle_train,frozen,43,within_condition_arm_effect,macro_f1_at_0_5,frozen|random_frozen|seed=43|transient_query - frozen|random_frozen|seed=43|history_shuffle_train,,,0.0,0.0,0.0,0.0,0.95,0.0,0.0,False,0.0,0.0,1.0,2000,20260727,1706,441,frozen|random_frozen|seed=43|transient_query,frozen|random_frozen|seed=43|history_shuffle_train,0.38051563177191317,0.38051563177191317
frozen|seed=43|random_frozen|scale_aware_transient_query-minus-transient_query,frozen,43,within_condition_arm_effect,ap,frozen|random_frozen|seed=43|scale_aware_transient_query - frozen|random_frozen|seed=43|transient_query,,,0.025841985713646487,0.025726202617942655,0.025593324087170022,0.011913145802863774,0.95,0.0035127451239809824,0.05019769936626779,True,0.9905,0.0095,0.01999000499750125,2000,20260727,1706,441,frozen|random_frozen|seed=43|scale_aware_transient_query,frozen|random_frozen|seed=43|transient_query,0.5109485683234174,0.4851065826097709
frozen|seed=43|random_frozen|scale_aware_transient_query-minus-transient_query,frozen,43,within_condition_arm_effect,auc,frozen|random_frozen|seed=43|scale_aware_transient_query - frozen|random_frozen|seed=43|transient_query,,,0.03222043727143298,0.0322644112022994,0.03185413792816677,0.012086507040911026,0.95,0.009492405259148197,0.05707174310131465,True,0.999,0.001,0.0029985007496251873,2000,20260727,1706,441,frozen|random_frozen|seed=43|scale_aware_transient_query,frozen|random_frozen|seed=43|transient_query,0.5454000157739838,0.5131795785025508
frozen|seed=43|random_frozen|scale_aware_transient_query-minus-transient_query,frozen,43,within_condition_arm_effect,macro_f1_at_0_5,frozen|random_frozen|seed=43|scale_aware_transient_query - frozen|random_frozen|seed=43|transient_query,,,0.05395292849049177,0.05397899050925749,0.0536035773389438,0.012252223202535484,0.95,0.031078519063553006,0.07932648921329531,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|random_frozen|seed=43|scale_aware_transient_query,frozen|random_frozen|seed=43|transient_query,0.43446856026240493,0.38051563177191317
online|seed=17|panopticon_pretrained|transient_query-minus-current_only,online,17,within_condition_arm_effect,ap,online|panopticon_pretrained|seed=17|transient_query - online|panopticon_pretrained|seed=17|current_only,,,0.01793118244542069,0.018606307070803046,0.01836895368134378,0.011754506870326578,0.95,-0.003965689598047232,0.04220546849539186,False,0.9465,0.0535,0.10794602698650675,2000,20260727,1706,441,online|panopticon_pretrained|seed=17|transient_query,online|panopticon_pretrained|seed=17|current_only,0.7179687146081479,0.7000375321627272
online|seed=17|panopticon_pretrained|transient_query-minus-current_only,online,17,within_condition_arm_effect,auc,online|panopticon_pretrained|seed=17|transient_query - online|panopticon_pretrained|seed=17|current_only,,,0.013423798513648055,0.013571736736523963,0.013328758153069775,0.008615060342332644,0.95,-0.0030678969927856055,0.030278131002526763,False,0.9445,0.0555,0.111944027986007,2000,20260727,1706,441,online|panopticon_pretrained|seed=17|transient_query,online|panopticon_pretrained|seed=17|current_only,0.7512643401424364,0.7378405416287883
online|seed=17|panopticon_pretrained|transient_query-minus-current_only,online,17,within_condition_arm_effect,macro_f1_at_0_5,online|panopticon_pretrained|seed=17|transient_query - online|panopticon_pretrained|seed=17|current_only,,,-0.011178536756896063,-0.010504324022938445,-0.010774866878591305,0.015886354185881628,0.95,-0.04076739728151623,0.021092622917950186,False,0.2585,0.7415,0.5177411294352824,2000,20260727,1706,441,online|panopticon_pretrained|seed=17|transient_query,online|panopticon_pretrained|seed=17|current_only,0.6146132205537131,0.6257917573106092
online|seed=17|panopticon_pretrained|scale_aware_transient_query-minus-current_only,online,17,within_condition_arm_effect,ap,online|panopticon_pretrained|seed=17|scale_aware_transient_query - online|panopticon_pretrained|seed=17|current_only,,,0.013875357842492386,0.014046434181377536,0.014121943667954329,0.010915728957121354,0.95,-0.007410666085227744,0.034989161184241786,False,0.9005,0.0995,0.19990004997501248,2000,20260727,1706,441,online|panopticon_pretrained|seed=17|scale_aware_transient_query,online|panopticon_pretrained|seed=17|current_only,0.7139128900052196,0.7000375321627272
online|seed=17|panopticon_pretrained|scale_aware_transient_query-minus-current_only,online,17,within_condition_arm_effect,auc,online|panopticon_pretrained|seed=17|scale_aware_transient_query - online|panopticon_pretrained|seed=17|current_only,,,0.015901282535571104,0.015954629547110768,0.01624483831285467,0.008641725810979354,0.95,-0.0010366548536688133,0.033093173270160654,False,0.9665,0.0335,0.06796601699150424,2000,20260727,1706,441,online|panopticon_pretrained|seed=17|scale_aware_transient_query,online|panopticon_pretrained|seed=17|current_only,0.7537418241643594,0.7378405416287883
online|seed=17|panopticon_pretrained|scale_aware_transient_query-minus-current_only,online,17,within_condition_arm_effect,macro_f1_at_0_5,online|panopticon_pretrained|seed=17|scale_aware_transient_query - online|panopticon_pretrained|seed=17|current_only,,,0.0014385018816752693,0.0015798026279377087,0.0016847711618322991,0.011761692880245079,0.95,-0.021142242806738612,0.024967227936239934,False,0.5505,0.449,0.8995502248875562,2000,20260727,1706,441,online|panopticon_pretrained|seed=17|scale_aware_transient_query,online|panopticon_pretrained|seed=17|current_only,0.6272302591922845,0.6257917573106092
online|seed=17|panopticon_pretrained|scale_aware_transient_query-minus-transient_query,online,17,within_condition_arm_effect,ap,online|panopticon_pretrained|seed=17|scale_aware_transient_query - online|panopticon_pretrained|seed=17|transient_query,,,-0.004055824602928304,-0.004559872889425509,-0.0045636420146309975,0.007474201323089876,0.95,-0.01917075063921797,0.010324529119441966,False,0.265,0.735,0.5307346326836582,2000,20260727,1706,441,online|panopticon_pretrained|seed=17|scale_aware_transient_query,online|panopticon_pretrained|seed=17|transient_query,0.7139128900052196,0.7179687146081479
online|seed=17|panopticon_pretrained|scale_aware_transient_query-minus-transient_query,online,17,within_condition_arm_effect,auc,online|panopticon_pretrained|seed=17|scale_aware_transient_query - online|panopticon_pretrained|seed=17|transient_query,,,0.0024774840219230487,0.002382892810586805,0.002450475563355703,0.006248455351962576,0.95,-0.009840499283384438,0.014325209142853451,False,0.6535,0.3465,0.6936531734132934,2000,20260727,1706,441,online|panopticon_pretrained|seed=17|scale_aware_transient_query,online|panopticon_pretrained|seed=17|transient_query,0.7537418241643594,0.7512643401424364
online|seed=17|panopticon_pretrained|scale_aware_transient_query-minus-transient_query,online,17,within_condition_arm_effect,macro_f1_at_0_5,online|panopticon_pretrained|seed=17|scale_aware_transient_query - online|panopticon_pretrained|seed=17|transient_query,,,0.012617038638571332,0.012084126650876152,0.011880515192295438,0.012483073215845067,0.95,-0.011897388298731366,0.03733529005583593,False,0.8415,0.1585,0.31784107946026985,2000,20260727,1706,441,online|panopticon_pretrained|seed=17|scale_aware_transient_query,online|panopticon_pretrained|seed=17|transient_query,0.6272302591922845,0.6146132205537131
online|seed=17|scratch|transient_query-minus-current_only,online,17,within_condition_arm_effect,ap,online|scratch|seed=17|transient_query - online|scratch|seed=17|current_only,,,-0.008095216736592858,-0.008479549470048024,-0.008253071459802697,0.01047364155408935,0.95,-0.030144114208552477,0.010944737790558103,False,0.2185,0.7815,0.43778110944527737,2000,20260727,1706,441,online|scratch|seed=17|transient_query,online|scratch|seed=17|current_only,0.5859092759708959,0.5940044927074888
online|seed=17|scratch|transient_query-minus-current_only,online,17,within_condition_arm_effect,auc,online|scratch|seed=17|transient_query - online|scratch|seed=17|current_only,,,-0.0073051532497865335,-0.0072217857699185635,-0.00723404629049601,0.00862736077420099,0.95,-0.023399883068203637,0.010548582287366833,False,0.1885,0.8115,0.3778110944527736,2000,20260727,1706,441,online|scratch|seed=17|transient_query,online|scratch|seed=17|current_only,0.6128725392931318,0.6201776925429183
online|seed=17|scratch|transient_query-minus-current_only,online,17,within_condition_arm_effect,macro_f1_at_0_5,online|scratch|seed=17|transient_query - online|scratch|seed=17|current_only,,,-0.06522943023180428,-0.06497278339878203,-0.0648655554824838,0.011927886324288086,0.95,-0.08903905104412266,-0.04274217475803791,True,0.0,1.0,0.0009995002498750624,2000,20260727,1706,441,online|scratch|seed=17|transient_query,online|scratch|seed=17|current_only,0.5140554033070367,0.579284833538841
online|seed=17|scratch|scale_aware_transient_query-minus-current_only,online,17,within_condition_arm_effect,ap,online|scratch|seed=17|scale_aware_transient_query - online|scratch|seed=17|current_only,,,-0.0323607993666607,-0.032679401768646116,-0.03256454570794076,0.010811905220171284,0.95,-0.05458826339259865,-0.01215488447936388,True,0.0015,0.9985,0.00399800099950025,2000,20260727,1706,441,online|scratch|seed=17|scale_aware_transient_query,online|scratch|seed=17|current_only,0.5616436933408281,0.5940044927074888
online|seed=17|scratch|scale_aware_transient_query-minus-current_only,online,17,within_condition_arm_effect,auc,online|scratch|seed=17|scale_aware_transient_query - online|scratch|seed=17|current_only,,,-0.02621387031294753,-0.02609115124703925,-0.025920484143755085,0.008681744414525778,0.95,-0.04353476098920448,-0.009636192870597233,True,0.001,0.999,0.0029985007496251873,2000,20260727,1706,441,online|scratch|seed=17|scale_aware_transient_query,online|scratch|seed=17|current_only,0.5939638222299708,0.6201776925429183
online|seed=17|scratch|scale_aware_transient_query-minus-current_only,online,17,within_condition_arm_effect,macro_f1_at_0_5,online|scratch|seed=17|scale_aware_transient_query - online|scratch|seed=17|current_only,,,-0.06354965604536178,-0.06357708099897119,-0.06334505996012668,0.01062795931101898,0.95,-0.08419900930014974,-0.04347584180241493,True,0.0,1.0,0.0009995002498750624,2000,20260727,1706,441,online|scratch|seed=17|scale_aware_transient_query,online|scratch|seed=17|current_only,0.5157351774934792,0.579284833538841
online|seed=17|scratch|scale_aware_transient_query-minus-transient_query,online,17,within_condition_arm_effect,ap,online|scratch|seed=17|scale_aware_transient_query - online|scratch|seed=17|transient_query,,,-0.02426558263006784,-0.024199852298598095,-0.024166778128643485,0.009100023876530382,0.95,-0.042065339203405966,-0.00668640667216024,True,0.0015,0.9985,0.00399800099950025,2000,20260727,1706,441,online|scratch|seed=17|scale_aware_transient_query,online|scratch|seed=17|transient_query,0.5616436933408281,0.5859092759708959
online|seed=17|scratch|scale_aware_transient_query-minus-transient_query,online,17,within_condition_arm_effect,auc,online|scratch|seed=17|scale_aware_transient_query - online|scratch|seed=17|transient_query,,,-0.018908717063160996,-0.01886936547712069,-0.018553130620833636,0.009572214114675006,0.95,-0.03838697747177416,-0.001286613859446012,True,0.019,0.981,0.038980509745127435,2000,20260727,1706,441,online|scratch|seed=17|scale_aware_transient_query,online|scratch|seed=17|transient_query,0.5939638222299708,0.6128725392931318
online|seed=17|scratch|scale_aware_transient_query-minus-transient_query,online,17,within_condition_arm_effect,macro_f1_at_0_5,online|scratch|seed=17|scale_aware_transient_query - online|scratch|seed=17|transient_query,,,0.0016797741864424953,0.0013957023998108272,0.0010805970948805643,0.008428744525504305,0.95,-0.01493378680556598,0.01766517820748504,False,0.5645,0.4345,0.8715642178910544,2000,20260727,1706,441,online|scratch|seed=17|scale_aware_transient_query,online|scratch|seed=17|transient_query,0.5157351774934792,0.5140554033070367
frozen|seed=17|current_only|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,ap,frozen|panopticon_pretrained|seed=17|current_only - frozen|random_frozen|seed=17|current_only,,,0.13655980587698224,0.1373589269343583,0.1370071265058323,0.01663688040619039,0.95,0.10348560441541525,0.1702419725967081,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|current_only,frozen|random_frozen|seed=17|current_only,0.6535767859053433,0.517016980028361
frozen|seed=17|current_only|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,auc,frozen|panopticon_pretrained|seed=17|current_only - frozen|random_frozen|seed=17|current_only,,,0.14497882273501506,0.14591436674673114,0.14592926652532812,0.01397848984009076,0.95,0.11893941730027059,0.17305311054929057,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|current_only,frozen|random_frozen|seed=17|current_only,0.6925664409880048,0.5475876182529897
frozen|seed=17|current_only|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,macro_f1_at_0_5,frozen|panopticon_pretrained|seed=17|current_only - frozen|random_frozen|seed=17|current_only,,,0.1367366609000023,0.13619167608931698,0.13616029973207044,0.017321893753003956,0.95,0.1019442132282892,0.16963253254747296,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|current_only,frozen|random_frozen|seed=17|current_only,0.5712052211624072,0.43446856026240493
frozen|seed=17|history_shuffle_train|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,ap,frozen|panopticon_pretrained|seed=17|history_shuffle_train - frozen|random_frozen|seed=17|history_shuffle_train,,,0.15960494078258514,0.1601156417097094,0.15949439396814802,0.01737752939463474,0.95,0.12755096809209723,0.19460857218353317,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|history_shuffle_train,frozen|random_frozen|seed=17|history_shuffle_train,0.6513154217150751,0.4917104809324899
frozen|seed=17|history_shuffle_train|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,auc,frozen|panopticon_pretrained|seed=17|history_shuffle_train - frozen|random_frozen|seed=17|history_shuffle_train,,,0.17274726065401136,0.17321409406669583,0.1732190892335408,0.01618845316706223,0.95,0.1421146703930376,0.20440671270655933,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|history_shuffle_train,frozen|random_frozen|seed=17|history_shuffle_train,0.6881870849816454,0.515439824327634
frozen|seed=17|history_shuffle_train|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,macro_f1_at_0_5,frozen|panopticon_pretrained|seed=17|history_shuffle_train - frozen|random_frozen|seed=17|history_shuffle_train,,,0.16799633279118942,0.16759544465677323,0.16718734443464703,0.018559867867916763,0.95,0.13180660949326783,0.2045612038023109,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|history_shuffle_train,frozen|random_frozen|seed=17|history_shuffle_train,0.5775325987175899,0.40953626592640047
frozen|seed=17|scale_aware_transient_query|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,ap,frozen|panopticon_pretrained|seed=17|scale_aware_transient_query - frozen|random_frozen|seed=17|scale_aware_transient_query,,,0.17786293029128575,0.17822919392795192,0.17802213478126205,0.01592422178941535,0.95,0.14733387564102376,0.2106930719255433,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|scale_aware_transient_query,frozen|random_frozen|seed=17|scale_aware_transient_query,0.6927356615989668,0.5148727313076811
frozen|seed=17|scale_aware_transient_query|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,auc,frozen|panopticon_pretrained|seed=17|scale_aware_transient_query - frozen|random_frozen|seed=17|scale_aware_transient_query,,,0.18427610559713514,0.18442689778352422,0.18457069848702473,0.013677588984530543,0.95,0.15823472572454586,0.21112196069106046,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|scale_aware_transient_query,frozen|random_frozen|seed=17|scale_aware_transient_query,0.7340824591917354,0.5498063535946003
frozen|seed=17|scale_aware_transient_query|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,macro_f1_at_0_5,frozen|panopticon_pretrained|seed=17|scale_aware_transient_query - frozen|random_frozen|seed=17|scale_aware_transient_query,,,0.30354744825596375,0.30371869718715094,0.3036337308267665,0.01288351084840316,0.95,0.2794324965551165,0.32976198896335535,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|scale_aware_transient_query,frozen|random_frozen|seed=17|scale_aware_transient_query,0.6546315106370972,0.3510840623811335
frozen|seed=17|transient_query|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,ap,frozen|panopticon_pretrained|seed=17|transient_query - frozen|random_frozen|seed=17|transient_query,,,0.18849375261097845,0.18923172039502595,0.18860255661110467,0.016680693282973617,0.95,0.15664785936220765,0.22273837379737535,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|transient_query,frozen|random_frozen|seed=17|transient_query,0.6799692788891434,0.49147552627816493
frozen|seed=17|transient_query|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,auc,frozen|panopticon_pretrained|seed=17|transient_query - frozen|random_frozen|seed=17|transient_query,,,0.2059210553625318,0.20667137136682623,0.20652805718876033,0.014740541788710017,0.95,0.17843629148441928,0.23560515045426422,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|transient_query,frozen|random_frozen|seed=17|transient_query,0.7278157598701552,0.5218947045076234
frozen|seed=17|transient_query|panopticon_pretrained-minus-random_frozen,frozen,17,pretraining_effect_within_arm,macro_f1_at_0_5,frozen|panopticon_pretrained|seed=17|transient_query - frozen|random_frozen|seed=17|transient_query,,,0.06085600615727493,0.06221050790142313,0.06134314704306515,0.01924145807331612,0.95,0.025858774241961126,0.10152811621295604,True,0.9995,0.0005,0.001999000499750125,2000,20260727,1706,441,frozen|panopticon_pretrained|seed=17|transient_query,frozen|random_frozen|seed=17|transient_query,0.5780464484112873,0.5171904422540123
frozen|seed=17|interaction|transient_query,frozen,17,pretraining_by_temporal_interaction,ap,frozen|panopticon_pretrained|seed=17|transient_query - frozen|panopticon_pretrained|seed=17|current_only - frozen|random_frozen|seed=17|transient_query + frozen|random_frozen|seed=17|current_only,,,0.051933946733996206,0.05187279346066768,0.05199559856488045,0.014284664680612779,0.95,0.024256115215570848,0.080390645995064,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,,,,
frozen|seed=17|interaction|transient_query,frozen,17,pretraining_by_temporal_interaction,auc,frozen|panopticon_pretrained|seed=17|transient_query - frozen|panopticon_pretrained|seed=17|current_only - frozen|random_frozen|seed=17|transient_query + frozen|random_frozen|seed=17|current_only,,,0.060942232627516746,0.060757004620095104,0.060999078874026225,0.01253496441654629,0.95,0.03535986810698883,0.08459152624984292,True,1.0,0.0,0.0009995002498750624,2000,20260727,1706,441,,,,
frozen|seed=17|interaction|transient_query,frozen,17,pretraining_by_temporal_interaction,macro_f1_at_0_5,frozen|panopticon_pretrained|seed=17|transient_query - frozen|panopticon_pretrained|seed=17|current_only - frozen|random_frozen|seed=17|transient_query + frozen|random_frozen|seed=17|current_only,,,-0.07588065474272737,-0.07398116818789384,-0.07460403904457061,0.016923889628144756,0.95,-0.10577183049827632,-0.039633157434318694,True,0.0,1.0,0.0009995002498750624,2000,20260727,1706,441,,,,
