id,label,plume_id,path,path_plume,source_x,source_y,latitude,longitude,event_time,t0_image_time,prev1_image_time,prev2_image_time,prev3_image_time,seasonal_image_time,year_image_time,path_t0,path_prev1,path_prev2,path_prev3,path_seasonal,path_year
7678,0,GAO20210720t174343p0000-A,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20210720t174343p0000-A/neg_14_x361_y137,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20210720t174343p0000-A/neg_14_x361_y137/plume.tif,361,137,40.4028972,-104.94279,2021-07-20T17:43:43+00,2021-07-20T17:49:11.024000Z,2021-07-17T17:39:11.024000Z,2021-07-15T17:49:09.024000Z,2021-07-12T17:39:09.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_14_x361_y137/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_14_x361_y137/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_14_x361_y137/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_14_x361_y137/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_14_x361_y137/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_14_x361_y137/s2_year.tif
7679,0,GAO20210720t174343p0000-A,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20210720t174343p0000-A/neg_15_x363_y122,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20210720t174343p0000-A/neg_15_x363_y122/plume.tif,363,122,40.4028972,-104.94279,2021-07-20T17:43:43+00,2021-07-20T17:49:11.024000Z,2021-07-17T17:39:11.024000Z,2021-07-15T17:49:09.024000Z,2021-07-12T17:39:09.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_15_x363_y122/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_15_x363_y122/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_15_x363_y122/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_15_x363_y122/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_15_x363_y122/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20210720t174343p0000-A/neg_15_x363_y122/s2_year.tif
9408,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_00_x204_y230,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_00_x204_y230/plume.tif,204,230,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_00_x204_y230/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_00_x204_y230/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_00_x204_y230/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_00_x204_y230/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_00_x204_y230/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_00_x204_y230/s2_year.tif
9409,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_01_x277_y174,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_01_x277_y174/plume.tif,277,174,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_01_x277_y174/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_01_x277_y174/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_01_x277_y174/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_01_x277_y174/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_01_x277_y174/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_01_x277_y174/s2_year.tif
9410,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_02_x247_y242,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_02_x247_y242/plume.tif,247,242,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_02_x247_y242/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_02_x247_y242/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_02_x247_y242/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_02_x247_y242/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_02_x247_y242/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_02_x247_y242/s2_year.tif
9411,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_03_x232_y163,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_03_x232_y163/plume.tif,232,163,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_03_x232_y163/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_03_x232_y163/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_03_x232_y163/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_03_x232_y163/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_03_x232_y163/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_03_x232_y163/s2_year.tif
9412,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_04_x202_y181,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_04_x202_y181/plume.tif,202,181,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_04_x202_y181/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_04_x202_y181/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_04_x202_y181/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_04_x202_y181/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_04_x202_y181/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_04_x202_y181/s2_year.tif
9413,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_05_x203_y294,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_05_x203_y294/plume.tif,203,294,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_05_x203_y294/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_05_x203_y294/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_05_x203_y294/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_05_x203_y294/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_05_x203_y294/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_05_x203_y294/s2_year.tif
9414,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_06_x207_y290,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_06_x207_y290/plume.tif,207,290,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_06_x207_y290/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_06_x207_y290/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_06_x207_y290/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_06_x207_y290/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_06_x207_y290/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_06_x207_y290/s2_year.tif
9415,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_07_x213_y189,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_07_x213_y189/plume.tif,213,189,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_07_x213_y189/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_07_x213_y189/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_07_x213_y189/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_07_x213_y189/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_07_x213_y189/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_07_x213_y189/s2_year.tif
9416,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_08_x198_y328,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_08_x198_y328/plume.tif,198,328,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_08_x198_y328/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_08_x198_y328/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_08_x198_y328/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_08_x198_y328/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_08_x198_y328/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_08_x198_y328/s2_year.tif
9417,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_09_x282_y201,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_09_x282_y201/plume.tif,282,201,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_09_x282_y201/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_09_x282_y201/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_09_x282_y201/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_09_x282_y201/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_09_x282_y201/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_09_x282_y201/s2_year.tif
9418,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_10_x241_y291,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_10_x241_y291/plume.tif,241,291,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_10_x241_y291/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_10_x241_y291/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_10_x241_y291/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_10_x241_y291/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_10_x241_y291/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_10_x241_y291/s2_year.tif
9419,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_11_x285_y156,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_11_x285_y156/plume.tif,285,156,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_11_x285_y156/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_11_x285_y156/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_11_x285_y156/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_11_x285_y156/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_11_x285_y156/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_11_x285_y156/s2_year.tif
9420,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_12_x201_y281,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_12_x201_y281/plume.tif,201,281,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_12_x201_y281/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_12_x201_y281/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_12_x201_y281/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_12_x201_y281/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_12_x201_y281/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_12_x201_y281/s2_year.tif
9421,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_13_x275_y193,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_13_x275_y193/plume.tif,275,193,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_13_x275_y193/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_13_x275_y193/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_13_x275_y193/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_13_x275_y193/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_13_x275_y193/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_13_x275_y193/s2_year.tif
9422,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_14_x281_y187,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_14_x281_y187/plume.tif,281,187,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_14_x281_y187/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_14_x281_y187/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_14_x281_y187/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_14_x281_y187/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_14_x281_y187/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_14_x281_y187/s2_year.tif
9423,1,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_15_x246_y229,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/pos_15_x246_y229/plume.tif,246,229,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_15_x246_y229/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_15_x246_y229/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_15_x246_y229/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_15_x246_y229/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_15_x246_y229/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/pos_15_x246_y229/s2_year.tif
9424,0,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/neg_00_x123_y193,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/neg_00_x123_y193/plume.tif,123,193,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_00_x123_y193/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_00_x123_y193/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_00_x123_y193/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_00_x123_y193/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_00_x123_y193/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_00_x123_y193/s2_year.tif
9425,0,GAO20211007t161356p0000-D,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/neg_01_x312_y272,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20211007t161356p0000-D/neg_01_x312_y272/plume.tif,312,272,32.0049124,-103.8905,2021-10-07T16:13:56+00,2021-10-07T17:31:19.024000Z,2021-10-02T17:31:41.024000Z,2021-09-27T17:30:09.024000Z,2021-09-22T17:30:31.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_01_x312_y272/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_01_x312_y272/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_01_x312_y272/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_01_x312_y272/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_01_x312_y272/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20211007t161356p0000-D/neg_01_x312_y272/s2_year.tif
