plume_id,has_all6_files,has_all6_center_nonzero,zero_or_missing_timepoints
emi20241015t131953p09020-A,True,True,0
emi20241015t132005p09021-A,True,True,0
emi20241018t092617p06021-B,True,True,0
emi20241018t184113p12011-A,True,True,0
emi20241020t092144p06003-A,True,True,0
emi20241118t175750p11005-A,True,True,0
emi20241128t194008p13005-A,True,True,0
emi20241201t080027p06022-A,True,False,5
emi20241201t080038p06023-A,True,True,0
emi20241201t080038p06023-C,True,False,6
emi20241215t185538p12008-A,True,False,3
emi20250110t122922p08002-A,True,False,4
emi20250116t172309p11003-A,True,False,6
emi20250116t172321p11004-A,True,True,0
emi20250123t010414p16028-A,True,True,0
emi20250125t055258p04011-A,True,True,0
emi20250125t055258p04011-B,True,True,0
emi20250127t181322p12005-A,True,True,0
emi20250127t181345p12007-B,True,False,6
emi20250128t094546p07030-A,True,True,0
emi20250128t173151p12009-A,True,True,0
emi20250129t194850p13004-A,True,True,0
emi20250129t194902p13005-A,True,True,0
emi20250129t194902p13005-B,True,True,0
emi20250130t081106p06028-A,True,True,0
emi20250130t081106p06028-B,True,False,6
emi20250131t085618p06027-A,True,False,1
emi20250131t102715p07010-A,True,True,0
emi20250131t102715p07010-B,True,True,0
emi20250201t050320p04034-A,True,True,0
emi20250201t050320p04034-C,True,True,0
emi20250201t063559p05035-A,True,True,0
emi20250210t134943p09010-A,True,False,5
emi20250212t121936p08032-A,True,True,0
emi20250212t134811p09021-A,True,True,0
emi20250212t134811p09021-B,True,True,0
emi20250212t134822p09022-A,True,True,0
emi20250216t195733p13011-A,True,True,0
emi20250216t195756p13013-A,True,False,5
emi20250217t094928p07003-A,True,True,0
emi20250219t081443p06006-B,True,True,0
emi20250220t170233p11064-B,True,True,0
emi20250220t170233p11064-C,True,True,0
emi20250225t175206p12002-A,True,False,5
emi20250226t184259p12001-A,True,True,0
emi20250301t144154p10051-A,True,True,0
emi20250322t153656p11002-A,True,True,0
emi20250322t153656p11002-C,True,True,0
emi20250518t033225p03004-A,True,True,0
emi20250518t033225p03004-B,True,True,0
emi20250518t033225p03004-C,True,True,0
emi20250518t033225p03004-D,True,True,0
emi20250519t213325p14007-A,True,False,1
emi20250521t150649p10006-A,True,False,1
emi20250522t113215p08019-A,True,True,0
emi20250522t113215p08019-C,True,True,0
emi20250522t113215p08019-D,True,True,0
emi20250522t113215p08019-E,True,True,0
emi20250522t113215p08019-F,True,True,0
emi20250522t113215p08019-G,True,True,0
emi20250526t130431p09011-A,True,False,3
emi20250527t091223p06030-A,True,False,4
emi20250528t130156p09004-A,True,True,0
emi20250528t130156p09004-B,True,True,0
emi20250529t213710p14011-E,True,True,0
emi20250530t081955p06013-F,True,False,3
emi20250530t112836p08014-A,True,True,0
emi20250603t095351p07011-B,True,False,6
emi20250606t231516p15007-A,True,True,0
emi20250606t231516p15007-E,True,True,0
emi20250608t011656p01007-A,True,False,3
emi20250608t011708p01008-L,True,True,0
emi20250609t222616p14004-A,True,True,0
emi20250611t100420p06016-A,True,True,0
emi20250613t205246p13023-A,True,True,0
emi20250614t091515p06023-B,True,True,0
emi20250614t104449p07014-A,True,True,0
emi20250616t200704p13034-A,True,True,0
emi20250616t200704p13034-B,True,True,0
emi20250616t200704p13034-C,True,True,0
emi20250618t073629p05011-A,True,False,3
emi20250623t095348p06019-A,True,False,3
emi20250624t103917p07002-A,True,True,0
emi20250626t060019p04024-A,True,True,0
emi20250626t060019p04024-B,True,True,0
emi20250626t060019p04024-C,True,True,0
emi20250701t130659p08050-A,True,True,0
emi20250716t171133p11017-A,True,False,1
emi20250724t202713p13009-A,True,True,0
emi20250727t132834p09003-A,True,True,0
emi20250728t185104p12009-A,True,True,0
emi20250730t111130p07027-B,True,True,0
emi20250803t110238p07008-A,True,True,0
emi20250803t110238p07008-B,True,True,0
emi20250803t110238p07008-C,True,True,0
emi20250803t153306p10003-A,True,False,2
emi20250805t075419p05017-B,True,True,0
emi20250814t115634p08015-A,True,True,0
emi20250814t115634p08015-B,True,True,0
emi20250814t115634p08015-C,True,True,0
emi20250815t123929p08007-A,True,True,0
emi20250815t123929p08007-B,True,True,0
emi20250818t071105p05015-A,True,False,5
emi20250818t071105p05015-B,True,True,0
emi20250818t115046p08011-A,True,True,0
emi20250822t175814p12014-A,True,True,0
emi20250826t083931p05007-A,True,False,5
emi20250919t151007p10011-A,True,True,0
emi20250921t104609p07053-B,True,True,0
emi20250922t204933p14006-B,True,True,0
emi20250924t204653p14003-A,True,True,0
emi20250925t121306p08010-A,True,True,0
emi20250925t121306p08010-B,True,True,0
emi20250925t121306p08010-C,True,True,0
emi20250925t121306p08010-D,True,True,0
emi20250927t090801p05044-A,True,True,0
emi20251002t082358p05059-A,True,False,5
emi20251002t082358p05059-B,True,False,5
emi20251002t095035p06036-A,True,True,0
emi20251002t095035p06036-B,True,True,0
emi20251002t095047p06037-A,True,True,0
emi20251002t173847p11029-B,True,True,0
emi20251003t073100p04009-A,True,False,3
emi20251018t100622p07005-A,True,True,0
emi20251018t100622p07005-C,True,True,0
emi20251022t083154p06001-A,True,True,0
emi20251022t083723p06022-A,True,True,0
emi20251026t070242p05012-A,True,True,0
emi20251026t070242p05012-B,True,True,0
emi20251108t123651p08004-A,True,False,4
tan20240919t143734c00s4001-A,True,True,0
tan20240925t092811c00s4001-A,True,True,0
tan20240925t092811c00s4001-B,True,True,0
tan20240929t081638c00s4001-A,True,True,0
tan20240929t081638c00s4001-B,True,True,0
tan20240929t081638c00s4001-C,True,True,0
tan20240929t081638c00s4001-D,True,True,0
tan20240929t081638c00s4001-E,True,True,0
tan20240929t081638c00s4001-F,True,False,6
tan20240929t081638c00s4001-G,True,True,0
tan20240930t110752c00s4001-A,True,True,0
tan20241004t081910c00s4001-A,True,True,0
tan20241004t081910c00s4001-B,True,True,0
tan20241004t081910c00s4001-C,True,True,0
tan20241004t081910c00s4001-D,True,True,0
tan20241004t081910c00s4001-E,True,True,0
tan20241004t081910c00s4001-F,True,True,0
tan20241004t081910c00s4001-G,True,True,0
tan20241004t081910c00s4001-H,True,True,0
tan20241004t081910c00s4001-I,True,True,0
tan20241004t081910c00s4001-J,True,True,0
tan20241004t081910c00s4001-K,True,True,0
tan20241004t081910c00s4001-L,True,True,0
tan20241007t182322c00s4001-B,True,True,0
tan20241012t164846c00s4001-A,True,True,0
tan20241012t164846c00s4001-B,True,True,0
tan20241012t164846c00s4001-C,True,True,0
tan20241012t164846c00s4001-D,True,True,0
tan20241012t164846c00s4001-E,True,True,0
tan20241012t164846c00s4001-F,True,True,0
tan20241012t164846c00s4001-H,True,True,0
tan20241012t164846c00s4001-J,True,True,0
tan20241012t164846c00s4001-K,True,True,0
tan20241012t164846c00s4001-L,True,True,0
tan20241020t061527c00s4001-A,True,True,0
tan20241020t092906c00s4001-A,True,True,0
tan20241020t092906c00s4001-B,True,True,0
tan20241021t090911c00s4001-A,True,True,0
tan20241021t090911c00s4001-B,True,True,0
tan20241021t090911c00s4001-C,True,True,0
tan20241025t092004c00s4001-A,True,True,0
tan20241029t031427c00s4001-D,True,True,0
tan20241029t031427c00s4001-H,True,True,0
tan20241030t183759c00s4001-A,True,True,0
tan20241030t183759c00s4001-B,True,False,5
tan20241030t183759c00s4001-D,True,False,5
tan20241109t174753c00s4001-A,True,True,0
tan20241109t174753c00s4001-B,True,True,0
tan20241109t174753c00s4001-C,True,True,0
tan20241109t174753c00s4001-D,True,True,0
tan20241109t174753c00s4001-E,True,False,6
tan20241109t174753c00s4001-F,True,False,6
tan20241109t174753c00s4001-G,True,False,6
tan20241109t174753c00s4001-H,True,False,6
tan20241109t174753c00s4001-I,True,True,0
tan20241109t174753c00s4001-J,True,True,0
tan20241109t174753c00s4001-K,True,True,0
tan20241109t174753c00s4001-L,True,True,0
tan20241109t174753c00s4001-M,True,True,0
tan20241109t174753c00s4001-N,True,True,0
tan20241109t174753c00s4001-O,True,True,0
tan20241109t174753c00s4001-P,True,True,0
tan20241109t174753c00s4001-Q,True,True,0
tan20241109t174753c00s4001-R,True,True,0
tan20241109t174753c00s4001-T,True,True,0
tan20241109t174753c00s4001-U,True,True,0
tan20241109t174753c00s4001-V,True,True,0
tan20241121t183727c00s4001-B,True,True,0
tan20241122t070753c00s4001-A,True,False,1
tan20241202t111258c00s4001-A,True,True,0
tan20241203t073043c00s4001-A,True,True,0
tan20241203t073043c00s4001-B,True,True,0
tan20241203t073043c00s4001-C,True,True,0
tan20241203t073043c00s4001-D,True,True,0
tan20241203t073043c00s4001-E,True,True,0
tan20241203t073043c00s4001-F,True,True,0
tan20241203t073043c00s4001-G,True,True,0
tan20241203t073043c00s4001-H,True,True,0
tan20241203t073043c00s4001-I,True,True,0
tan20241203t073043c00s4001-J,True,True,0
tan20241203t073043c00s4001-K,True,True,0
tan20241203t073043c00s4001-L,True,True,0
tan20241203t073043c00s4001-M,True,True,0
tan20241203t073043c00s4001-N,True,True,0
tan20241203t073043c00s4001-O,True,True,0
tan20241203t073043c00s4001-P,True,True,0
tan20241203t073043c00s4001-Q,True,True,0
tan20241203t073043c00s4001-R,True,True,0
tan20241203t073043c00s4001-S,True,True,0
tan20241203t073043c00s4001-T,True,True,0
tan20241203t073043c00s4001-U,True,True,0
tan20241203t182808c00s4001-B,True,True,0
tan20241213t001505c00s4001-A,True,True,0
tan20241213t001505c00s4001-B,True,True,0
tan20241213t001505c00s4001-C,True,True,0
tan20241213t001505c00s4001-D,True,True,0
tan20241213t001505c00s4001-F,True,True,0
tan20241216t055718c00s4001-A,True,True,0
tan20241216t055718c00s4001-B,True,True,0
tan20241216t055718c00s4001-C,True,True,0
tan20241222t034343c00s4001-A,True,True,0
tan20241222t034343c00s4001-B,True,True,0
tan20241222t034343c00s4001-C,True,True,0
tan20241222t034343c00s4001-D,True,True,0
tan20241222t034343c00s4001-E,True,True,0
tan20241222t034343c00s4001-F,True,True,0
tan20241222t034343c00s4001-G,True,True,0
tan20241222t034343c00s4001-H,True,True,0
tan20241222t034343c00s4001-I,True,True,0
tan20241222t034343c00s4001-K,True,True,0
tan20241222t145812c00s4001-A,True,True,0
tan20241222t145812c00s4001-B,True,True,0
tan20241224t101944c00s4001-A,True,True,0
tan20241225t080702c00s4001-A,True,True,0
tan20241225t080702c00s4001-B,True,True,0
tan20241226t060035c00s4001-A,True,True,0
tan20241226t060035c00s4001-B,True,True,0
tan20241226t060035c00s4001-C,True,True,0
tan20241226t060035c00s4001-E,True,True,0
tan20241226t060035c00s4001-F,True,False,4
tan20241226t060035c00s4001-H,True,True,0
tan20250101t150035c00s4001-A,True,False,6
tan20250102t105724c00s4001-A,True,True,0
tan20250106t034636c00s4001-A,True,True,0
tan20250106t034636c00s4001-B,True,True,0
tan20250106t034636c00s4001-E,True,True,0
tan20250106t034636c00s4001-F,True,True,0
tan20250106t034636c00s4001-G,True,True,0
tan20250106t034636c00s4001-H,True,True,0
tan20250120t082948c00s4001-A,True,True,0
tan20250121t044428c00s4001-B,True,False,2
tan20250127t083045c00s4001-A,True,True,0
tan20250127t191931c00s4001-A,True,True,0
tan20250129t053109c00s4001-A,True,True,0
tan20250129t053109c00s4001-B,True,True,0
tan20250131t054730c00s4001-A,True,True,0
tan20250131t071719c00s4001-A,True,True,0
tan20250131t071719c00s4001-B,True,True,0
tan20250131t071719c00s4001-C,True,True,0
tan20250131t071719c00s4001-D,True,True,0
tan20250131t071908c00s4001-A,True,True,0
tan20250131t071908c00s4001-B,True,True,0
tan20250131t072141c00s4001-A,True,True,0
tan20250201t063704c00s4001-A,True,True,0
tan20250201t173348c00s4001-A,True,True,0
tan20250201t173348c00s4001-B,True,True,0
tan20250201t173348c00s4001-C,True,True,0
tan20250201t173348c00s4001-E,True,True,0
tan20250201t173348c00s4001-F,True,True,0
tan20250203t082443c00s4001-A,True,True,0
tan20250203t113104c00s4001-A,True,True,0
tan20250203t113104c00s4001-B,True,True,0
tan20250203t113104c00s4001-C,True,True,0
tan20250203t191818c00s4001-A,True,True,0
tan20250203t191818c00s4001-B,True,True,0
tan20250203t191818c00s4001-C,True,False,1
tan20250203t191818c00s4001-D,True,True,0
tan20250207t102601c00s4001-A,True,False,1
tan20250207t102601c00s4001-B,True,False,1
tan20250207t181204c00s4001-A,True,False,5
tan20250207t181204c00s4001-B,True,True,0
tan20250207t181204c00s4001-C,True,True,0
tan20250207t181204c00s4001-D,True,False,2
tan20250207t181204c00s4001-E,True,True,0
tan20250207t181204c00s4001-F,True,True,0
tan20250207t181204c00s4001-G,True,True,0
tan20250207t181204c00s4001-H,True,True,0
tan20250207t181204c00s4001-I,True,True,0
tan20250207t181204c00s4001-J,True,True,0
tan20250207t181204c00s4001-K,True,True,0
tan20250207t181204c00s4001-L,True,True,0
tan20250208t081427c00s4001-A,True,True,0
tan20250209t060109c00s4001-A,True,True,0
tan20250209t060109c00s4001-B,True,True,0
tan20250209t060109c00s4001-C,True,True,0
tan20250209t060109c00s4001-D,True,True,0
tan20250209t060109c00s4001-G,True,True,0
tan20250209t060109c00s4001-H,True,True,0
tan20250209t060109c00s4001-I,True,False,6
tan20250209t060109c00s4001-J,True,True,0
tan20250209t060109c00s4001-K,True,True,0
tan20250210t095817c00s4001-A,True,False,6
tan20250210t095817c00s4001-B,True,True,0
tan20250210t095817c00s4001-C,True,True,0
tan20250211t105024c00s4001-D,True,False,1
tan20250211t105024c00s4001-E,True,False,1
tan20250211t105024c00s4001-F,True,False,1
tan20250212t053525c00s4001-A,True,True,0
tan20250212t053525c00s4001-B,True,True,0
tan20250214t070723c00s4001-A,True,True,0
tan20250215t081551c00s4001-A,True,False,5
tan20250215t081551c00s4001-B,True,True,0
tan20250215t081551c00s4001-C,True,False,5
tan20250216t060003c00s4001-A,True,True,0
tan20250216t060003c00s4001-B,True,True,0
tan20250216t060003c00s4001-D,True,True,0
tan20250216t090419c00s4001-B,True,True,0
tan20250219t065620c00s4001-A,True,True,0
tan20250220t031300c00s4001-A,True,False,3
tan20250220t045141c00s4001-A,True,True,0
tan20250220t045141c00s4001-B,True,True,0
tan20250220t045331c00s4001-A,True,True,0
tan20250221t023341c00s4001-A,True,True,0
tan20250221t023341c00s4001-B,True,True,0
tan20250221t023341c00s4001-C,True,True,0
tan20250221t023341c00s4001-D,True,True,0
tan20250221t023341c00s4001-E,True,True,0
tan20250222t015145c00s4001-A,True,False,2
tan20250222t190418c00s4001-A,True,True,0
tan20250222t190418c00s4001-B,True,False,1
tan20250223t182330c00s4001-A,True,True,0
tan20250223t182330c00s4001-B,True,True,0
tan20250223t182611c00s4001-B,True,False,6
tan20250223t182611c00s4001-C,True,False,6
tan20250223t182611c00s4001-D,True,True,0
tan20250224t051633c00s4001-A,True,True,0
tan20250224t145514c00s4001-A,True,True,0
tan20250225t091255c00s4001-D,True,True,0
tan20250225t105102c00s4001-A,True,True,0
tan20250225t105102c00s4001-B,True,True,0
tan20250225t105102c00s4001-C,True,True,0
tan20250225t105102c00s4001-D,True,True,0
tan20250225t105102c00s4001-E,True,True,0
tan20250225t105102c00s4001-F,True,True,0
tan20250225t105102c00s4001-G,True,True,0
tan20250225t105102c00s4001-H,True,True,0
tan20250225t105102c00s4001-I,True,False,1
tan20250225t105102c00s4001-K,True,True,0
tan20250225t105102c00s4001-M,True,True,0
tan20250225t105102c00s4001-N,True,True,0
tan20250226t151118c00s4001-A,True,True,0
tan20250227t171554c00s4001-A,True,True,0
tan20250227t171554c00s4001-B,True,True,0
tan20250227t171554c00s4001-C,True,True,0
tan20250228t041236c00s4001-A,True,False,3
tan20250228t134534c00s4001-A,True,True,0
tan20250228t134534c00s4001-B,True,True,0
tan20250228t134534c00s4001-C,True,True,0
tan20250228t163714c00s4001-A,True,True,0
tan20250302t103925c00s4001-A,True,True,0
tan20250307t041040c00s4001-A,True,True,0
tan20250307t085322c00s4001-A,True,True,0
tan20250307t085322c00s4001-B,True,True,0
tan20250308t032907c00s4001-A,True,True,0
tan20250308t160249c00s4001-A,True,True,0
tan20250310t174950c00s4001-A,True,True,0
tan20250311t043117c00s4001-A,True,False,1
tan20250311t061535c00s4001-A,True,True,0
tan20250311t061535c00s4001-B,True,True,0
tan20250311t170657c00s4001-A,True,True,0
tan20250311t170657c00s4001-G,True,True,0
tan20250312t162417c00s4001-A,True,True,0
tan20250312t162716c00s4001-A,True,True,0
tan20250312t162716c00s4001-B,True,True,0
tan20250312t162716c00s4001-C,True,True,0
tan20250314t055110c00s4001-A,True,True,0
tan20250314t055110c00s4001-B,True,True,0
tan20250314t071736c00s4001-A,True,True,0
tan20250314t071736c00s4001-C,True,True,0
tan20250314t071736c00s4001-E,True,True,0
tan20250314t071736c00s4001-G,True,True,0
tan20250316t140245c00s4001-A,True,True,0
tan20250320t142846c00s4001-A,True,True,0
tan20250320t142846c00s4001-B,True,True,0
tan20250326t084108c00s4001-A,True,True,0
tan20250328t054218c00s4001-A,True,True,0
tan20250328t054218c00s4001-B,True,True,0
tan20250328t054218c00s4001-C,True,True,0
tan20250328t054218c00s4001-D,True,True,0
tan20250328t054218c00s4001-E,True,True,0
tan20250328t054218c00s4001-F,True,True,0
tan20250328t054218c00s4001-G,True,True,0
tan20250328t054218c00s4001-I,True,True,0
tan20250328t103503c00s4001-A,True,True,0
tan20250328t115934c00s4001-A,True,True,0
tan20250405t033428c00s4001-A,True,True,0
tan20250405t033428c00s4001-B,True,True,0
tan20250405t033428c00s4001-BZ,True,False,3
tan20250405t033428c00s4001-CA,True,True,0
tan20250405t033428c00s4001-CB,True,True,0
tan20250405t033428c00s4001-CC,True,True,0
tan20250405t033428c00s4001-CD,True,True,0
tan20250405t033428c00s4001-CE,True,True,0
tan20250405t033428c00s4001-CF,True,True,0
tan20250405t033428c00s4001-CG,True,True,0
tan20250405t033428c00s4001-D,True,True,0
tan20250405t033428c00s4001-E,True,True,0
tan20250405t033428c00s4001-F,True,True,0
tan20250405t033428c00s4001-G,True,True,0
tan20250405t033428c00s4001-H,True,False,6
tan20250405t033428c00s4001-I,True,True,0
tan20250405t033428c00s4001-J,True,False,6
tan20250405t033428c00s4001-K,True,True,0
tan20250405t033428c00s4001-L,True,False,6
tan20250405t033428c00s4001-M,True,True,0
tan20250405t033428c00s4001-N,True,True,0
tan20250405t033428c00s4001-O,True,False,6
tan20250405t033428c00s4001-P,True,True,0
tan20250405t033428c00s4001-Q,True,False,6
tan20250405t033428c00s4001-R,True,True,0
tan20250405t033428c00s4001-S,True,True,0
tan20250405t033428c00s4001-T,True,True,0
tan20250405t033428c00s4001-U,True,True,0
tan20250405t033428c00s4001-V,True,True,0
tan20250405t033428c00s4001-W,True,True,0
tan20250405t033428c00s4001-X,True,True,0
tan20250405t033428c00s4001-Y,True,False,6
tan20250407t174740c00s4001-A,True,False,3
tan20250407t174740c00s4001-D,True,True,0
tan20250407t175015c00s4001-A,True,True,0
tan20250407t175015c00s4001-B,True,True,0
tan20250407t175015c00s4001-C,True,True,0
tan20250407t175015c00s4001-D,True,True,0
tan20250407t175015c00s4001-E,True,True,0
tan20250407t175015c00s4001-G,True,True,0
tan20250407t175015c00s4001-H,True,True,0
tan20250407t175015c00s4001-L,True,True,0
tan20250407t175015c00s4001-M,True,True,0
tan20250407t175015c00s4001-N,True,True,0
tan20250407t175015c00s4001-O,True,True,0
tan20250408t030935c00s4001-A,True,True,0
tan20250410t172635c00s4001-A,True,True,0
tan20250411t055438c00s4001-A,True,True,0
tan20250411t055438c00s4001-B,True,True,0
tan20250411t055438c00s4001-C,True,True,0
tan20250411t055438c00s4001-D,True,True,0
tan20250411t152521c00s4001-A,True,True,0
tan20250411t152821c00s4001-C,True,True,0
tan20250415t061917c00s4001-A,True,True,0
tan20250415t061917c00s4001-B,True,True,0
tan20250415t061917c00s4001-E,True,True,0
tan20250415t061917c00s4001-F,True,True,0
tan20250415t061917c00s4001-G,True,True,0
tan20250415t061917c00s4001-H,True,True,0
tan20250416t024708c00s4001-A,True,True,0
tan20250417t003151c00s4001-A,True,True,0
tan20250420t091214c00s4001-A,True,True,0
tan20250420t091214c00s4001-B,True,True,0
tan20250422t061950c00s4001-A,True,True,0
tan20250422t061950c00s4001-B,True,False,1
tan20250422t061950c00s4001-C,True,True,0
tan20250422t061950c00s4001-D,True,True,0
tan20250422t061950c00s4001-E,True,True,0
tan20250422t061950c00s4001-F,True,True,0
tan20250422t061950c00s4001-H,True,True,0
tan20250422t061950c00s4001-I,True,True,0
tan20250422t062115c00s4001-A,True,True,0
tan20250423t054256c00s4001-A,True,True,0
tan20250423t054256c00s4001-B,True,True,0
tan20250423t071501c00s4001-B,True,True,0
tan20250423t162827c00s4001-B,True,True,0
tan20250424t062638c00s4001-A,True,True,0
tan20250424t062638c00s4001-B,True,True,0
tan20250424t062638c00s4001-C,True,True,0
tan20250426t064643c00s4001-A,True,True,0
tan20250426t082658c00s4001-A,True,False,1
tan20250426t082658c00s4001-B,True,False,1
tan20250427t060533c00s4001-A,True,True,0
tan20250427t104600c00s4001-A,True,True,0
tan20250427t104600c00s4001-B,True,False,3
tan20250427t104600c00s4001-C,True,False,3
tan20250427t104600c00s4001-H,True,True,0
tan20250427t183121c00s4001-A,True,False,3
tan20250428t161624c00s4001-A,True,True,0
tan20250428t161624c00s4001-B,True,True,0
tan20250428t161624c00s4001-E,True,True,0
tan20250428t161624c00s4001-F,True,True,0
tan20250429t074752c00s4001-A,True,True,0
tan20250430t151737c00s4001-A,True,True,0
tan20250430t151737c00s4001-B,True,True,0
tan20250430t151920c00s4001-A,True,True,0
tan20250430t180543c00s4001-A,True,True,0
tan20250430t180543c00s4001-B,True,True,0
tan20250430t180543c00s4001-C,True,True,0
tan20250430t180543c00s4001-D,True,True,0
tan20250430t180543c00s4001-E,True,True,0
tan20250430t180543c00s4001-F,True,True,0
tan20250430t180543c00s4001-G,True,True,0
tan20250430t180543c00s4001-H,True,True,0
tan20250430t180543c00s4001-I,True,True,0
tan20250430t180543c00s4001-J,True,True,0
tan20250430t180543c00s4001-K,True,True,0
tan20250430t180543c00s4001-M,True,True,0
tan20250430t180543c00s4001-P,True,True,0
tan20250430t180543c00s4001-R,True,True,0
tan20250430t180543c00s4001-T,True,True,0
tan20250430t180543c00s4001-U,True,True,0
tan20250430t180543c00s4001-V,True,True,0
tan20250430t180543c00s4001-W,True,True,0
tan20250430t193530c00s4001-A,True,True,0
tan20250501t143316c00s4001-A,True,True,0
tan20250501t143614c00s4001-A,True,True,0
tan20250503t033800c00s4001-A,True,False,6
tan20250503t033800c00s4001-B,True,True,0
tan20250503t033800c00s4001-C,True,False,6
tan20250503t033800c00s4001-D,True,False,6
tan20250503t033800c00s4001-E,True,False,6
tan20250503t033800c00s4001-F,True,True,0
tan20250503t033800c00s4001-G,True,True,0
tan20250503t033800c00s4001-H,True,True,0
tan20250503t033800c00s4001-I,True,True,0
tan20250503t033800c00s4001-J,True,True,0
tan20250503t033800c00s4001-K,True,True,0
tan20250503t033800c00s4001-L,True,True,0
tan20250503t033800c00s4001-M,True,True,0
tan20250503t033800c00s4001-N,True,True,0
tan20250503t033800c00s4001-O,True,True,0
tan20250503t033800c00s4001-P,True,False,6
tan20250503t033800c00s4001-Q,True,False,6
tan20250503t033800c00s4001-R,True,True,0
tan20250503t033800c00s4001-S,True,True,0
tan20250503t033800c00s4001-T,True,True,0
tan20250503t033800c00s4001-U,True,True,0
tan20250503t033800c00s4001-V,True,True,0
tan20250503t033800c00s4001-W,True,False,6
tan20250503t033800c00s4001-X,True,False,6
tan20250503t173943c00s4001-A,True,True,0
tan20250503t173943c00s4001-B,True,True,0
tan20250503t173943c00s4001-C,True,True,0
tan20250503t173943c00s4001-D,True,True,0
tan20250504t140709c00s4001-A,True,True,0
tan20250504t170015c00s4001-A,True,True,0
tan20250506t043936c00s4001-A,True,True,0
tan20250508t080701c00s4001-A,True,True,0
tan20250510t033900c00s4001-A,True,False,6
tan20250510t033900c00s4001-B,True,False,6
tan20250510t033900c00s4001-C,True,False,6
tan20250510t033900c00s4001-D,True,True,0
tan20250510t033900c00s4001-E,True,True,0
tan20250510t033900c00s4001-F,True,True,0
tan20250513t171757c00s4001-A,True,True,0
tan20250513t171757c00s4001-E,True,True,0
tan20250515t080950c00s4001-A,True,True,0
tan20250515t080950c00s4001-B,True,True,0
tan20250515t080950c00s4001-C,True,True,0
tan20250515t080950c00s4001-D,True,True,0
tan20250515t172436c00s4001-A,True,True,0
tan20250516t055035c00s4001-A,True,True,0
tan20250516t055035c00s4001-B,True,True,0
tan20250518t183443c00s4001-A,True,True,0
tan20250519t163115c00s4001-A,True,True,0
tan20250519t163115c00s4001-B,True,True,0
tan20250519t175408c00s4001-A,True,True,0
tan20250519t175802c00s4001-A,True,True,0
tan20250519t175802c00s4001-C,True,True,0
tan20250519t175802c00s4001-D,True,True,0
tan20250519t175802c00s4001-E,True,True,0
tan20250519t175802c00s4001-G,True,True,0
tan20250519t175802c00s4001-H,True,True,0
tan20250520t062128c00s4001-A,True,True,0
tan20250521t134103c11s4001-B,True,False,1
tan20250521t134251c33s4001-A,True,True,0
tan20250521t134251c33s4001-B,True,True,0
tan20250521t134251c33s4001-C,True,True,0
tan20250521t134251c33s4001-E,True,True,0
tan20250521t134251c33s4001-F,True,True,0
tan20250523t072811c30s4001-A,True,True,0
tan20250523t072811c30s4001-B,True,True,0
tan20250523t072811c30s4001-C,True,True,0
tan20250523t072811c30s4001-D,True,True,0
tan20250523t073215c76s4001-A,True,False,6
tan20250524t174707c30s4001-A,True,False,1
tan20250524t191453c46s4001-A,True,True,0
tan20250525t140948c30s4001-A,True,True,0
tan20250525t140948c30s4001-B,True,True,0
tan20250526t100707c08s4001-A,True,True,0
tan20250526t192852c22s4001-D,True,True,0
tan20250527t184828c48s4001-A,True,True,0
tan20250527t184828c48s4001-B,True,True,0
tan20250527t184828c48s4001-C,True,True,0
tan20250527t184828c48s4001-D,True,True,0
tan20250528t180916c76s4001-A,True,False,5
tan20250528t180916c76s4001-E,True,False,5
tan20250528t180916c76s4001-F,True,False,6
tan20250528t180916c76s4001-I,True,True,0
tan20250528t180916c76s4001-J,True,False,6
tan20250529t050011c58s4001-A,True,True,0
tan20250530t090308c58s4001-A,True,False,6
tan20250530t090446c25s4001-A,True,True,0
tan20250530t090446c25s4001-B,True,True,0
tan20250530t090446c25s4001-C,True,False,6
tan20250530t090446c25s4001-D,True,True,0
tan20250530t090446c25s4001-E,True,False,6
tan20250530t103458c58s4001-A,True,True,0
tan20250531t065058c58s4001-A,True,True,0
tan20250531t082207c30s4001-A,True,False,1
tan20250531t174100c58s4001-A,True,True,0
tan20250601t060447c30s4001-A,True,True,0
tan20250601t060447c30s4001-B,True,False,3
tan20250601t060447c30s4001-C,True,True,0
tan20250601t060447c30s4001-D,True,True,0
tan20250601t060447c30s4001-F,True,True,0
tan20250601t060447c30s4001-G,True,False,2
tan20250601t060447c30s4001-H,True,True,0
tan20250601t060447c30s4001-I,True,True,0
tan20250601t060447c30s4001-J,True,True,0
tan20250601t060447c30s4001-K,True,False,3
tan20250601t060447c30s4001-L,True,True,0
tan20250601t060447c30s4001-M,True,True,0
tan20250601t060447c30s4001-N,True,False,3
tan20250601t060447c30s4001-O,True,False,1
tan20250601t060447c30s4001-P,True,False,2
tan20250601t060447c30s4001-Q,True,True,0
tan20250601t060447c30s4001-R,True,True,0
tan20250601t060447c30s4001-S,True,False,3
tan20250601t060447c30s4001-T,True,False,2
tan20250601t060447c30s4001-U,True,True,0
tan20250601t060447c30s4001-V,True,True,0
tan20250601t060447c30s4001-W,True,True,0
tan20250601t074124c30s4001-A,True,True,0
tan20250601t074124c30s4001-B,True,False,4
tan20250601t074124c30s4001-C,True,False,2
tan20250601t154321c30s4001-A,True,True,0
tan20250606t121447c36s4001-A,True,True,0
tan20250607t082942c36s4001-A,True,True,0
