id,label,plume_id,path,path_plume,source_x,source_y,latitude,longitude,event_time,t0_image_time,prev1_image_time,prev2_image_time,prev3_image_time,seasonal_image_time,year_image_time,path_t0,path_prev1,path_prev2,path_prev3,path_seasonal,path_year,event_group_id,_local_six_role_complete
383061,1,GAO20240513t155454p0000-C,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383061,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383061/plume.tif,246,244,32.16597650381017,-103.96386339255784,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383061/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383061/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383061/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383061/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383061/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383061/l89_year.tif,GAO20240513t155454p0000,False
383064,0,GAO20240513t155454p0000-B,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383064,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383064/plume.tif,479,136,32.19991674141227,-103.9778420430782,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-11T17:27:16Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383064/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383064/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383064/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383064/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383064/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383064/l89_year.tif,GAO20240513t155454p0000,False
383072,1,GAO20240513t155454p0000-C,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383072,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383072/plume.tif,249,246,32.16597650381017,-103.96386339255784,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383072/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383072/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383072/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383072/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383072/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383072/l89_year.tif,GAO20240513t155454p0000,False
383080,1,GAO20240513t155454p0000-D,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383080,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383080/plume.tif,243,247,32.09490198093276,-103.98435270858576,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383080/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383080/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383080/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383080/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383080/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383080/l89_year.tif,GAO20240513t155454p0000,False
383096,1,GAO20240513t155454p0000-D,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383096,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383096/plume.tif,253,246,32.09490198093276,-103.98435270858576,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383096/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383096/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383096/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383096/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383096/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383096/l89_year.tif,GAO20240513t155454p0000,False
383112,0,GAO20240513t155454p0000-D,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383112,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383112/plume.tif,304,256,32.09490198093276,-103.98435270858576,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383112/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383112/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383112/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383112/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383112/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383112/l89_year.tif,GAO20240513t155454p0000,False
383121,1,GAO20240513t155454p0000-E,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383121,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383121/plume.tif,244,252,32.132177886982774,-103.98202175402304,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383121/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383121/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383121/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383121/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383121/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383121/l89_year.tif,GAO20240513t155454p0000,False
383123,1,GAO20240513t155454p0000-E,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383123,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383123/plume.tif,250,250,32.132177886982774,-103.98202175402304,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383123/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383123/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383123/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383123/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383123/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383123/l89_year.tif,GAO20240513t155454p0000,False
383125,0,GAO20240513t155454p0000-D,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383125,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383125/plume.tif,449,292,32.09490198093276,-103.98435270858576,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383125/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383125/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383125/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383125/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383125/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383125/l89_year.tif,GAO20240513t155454p0000,True
383126,1,GAO20240513t155454p0000-E,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383126,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383126/plume.tif,253,247,32.132177886982774,-103.98202175402304,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383126/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383126/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383126/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383126/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383126/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383126/l89_year.tif,GAO20240513t155454p0000,False
383144,1,GAO20240513t155454p0000-F,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383144,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383144/plume.tif,243,246,32.01780796534892,-103.97748084748685,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383144/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383144/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383144/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383144/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383144/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383144/l89_year.tif,GAO20240513t155454p0000,False
383148,1,GAO20240513t155454p0000-F,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383148,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383148/plume.tif,250,248,32.01780796534892,-103.97748084748685,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383148/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383148/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383148/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383148/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383148/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383148/l89_year.tif,GAO20240513t155454p0000,False
383149,0,GAO20240513t155454p0000-E,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383149,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383149/plume.tif,97,197,32.132177886982774,-103.98202175402304,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383149/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383149/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383149/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383149/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383149/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383149/l89_year.tif,GAO20240513t155454p0000,False
383150,1,GAO20240513t155454p0000-F,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383150,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383150/plume.tif,249,246,32.01780796534892,-103.97748084748685,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383150/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383150/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383150/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383150/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383150/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383150/l89_year.tif,GAO20240513t155454p0000,False
383153,0,GAO20240513t155454p0000-E,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383153,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383153/plume.tif,73,325,32.132177886982774,-103.98202175402304,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383153/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383153/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383153/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383153/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383153/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383153/l89_year.tif,GAO20240513t155454p0000,False
383163,0,GAO20240513t155454p0000-E,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383163,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383163/plume.tif,208,264,32.132177886982774,-103.98202175402304,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383163/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383163/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383163/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383163/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383163/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383163/l89_year.tif,GAO20240513t155454p0000,True
383164,1,GAO20240513t155454p0000-F,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383164,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383164/plume.tif,249,253,32.01780796534892,-103.97748084748685,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383164/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383164/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383164/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383164/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383164/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383164/l89_year.tif,GAO20240513t155454p0000,False
383167,0,GAO20240513t155454p0000-E,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383167,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383167/plume.tif,77,451,32.132177886982774,-103.98202175402304,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383167/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383167/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383167/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383167/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383167/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383167/l89_year.tif,GAO20240513t155454p0000,False
383169,0,GAO20240513t155454p0000-E,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383169,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383169/plume.tif,303,455,32.132177886982774,-103.98202175402304,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383169/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383169/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383169/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383169/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383169/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383169/l89_year.tif,GAO20240513t155454p0000,True
383491,1,GAO20240513t155454p0000-J,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383491,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383491/plume.tif,253,252,32.2159454131139,-103.97674860607198,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-11T17:27:16Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383491/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383491/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383491/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383491/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383491/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383491/l89_year.tif,GAO20240513t155454p0000,False
383493,1,GAO20240513t155454p0000-J,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383493,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383493/plume.tif,251,247,32.2159454131139,-103.97674860607198,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-11T17:27:16Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383493/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383493/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383493/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383493/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383493/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383493/l89_year.tif,GAO20240513t155454p0000,False
383498,0,GAO20240513t155454p0000-F,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383498,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383498/plume.tif,328,239,32.01780796534892,-103.97748084748685,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383498/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383498/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383498/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383498/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383498/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383498/l89_year.tif,GAO20240513t155454p0000,False
383501,1,GAO20240513t155454p0000-J,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383501,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383501/plume.tif,253,243,32.2159454131139,-103.97674860607198,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-11T17:27:16Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383501/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383501/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383501/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383501/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383501/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383501/l89_year.tif,GAO20240513t155454p0000,False
383505,0,GAO20240513t155454p0000-J,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383505,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00383505/plume.tif,185,443,32.2159454131139,-103.97674860607198,2024-05-13T15:54:54Z,2024-05-13T17:26:52Z,2024-04-03T17:26:56Z,2024-04-11T17:27:16Z,2024-04-03T17:26:56Z,2024-02-23T17:27:24Z,2023-05-19T17:26:36Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383505/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383505/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383505/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383505/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00383505/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00383505/l89_year.tif,GAO20240513t155454p0000,False
