id,plume_id,label,pred_label_s5p,pred_prob1_s5p,pred_correct_s5p,datetime,latitude,longitude,region,s5p_0_path
265511,tan20250819t080441c60s4001-A,0,1.0,0.8087115287780762,0,2025-08-19T08:04:41Z,43.84676986289833,51.52400155489488,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250819t080441c60s4001-A/s5p_neg_00.npz
265514,tan20250820t103002c97s4001-F,1,0.0,0.4345170259475708,0,2025-08-20T10:30:02Z,50.07782070838061,18.545125971155585,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250820t103002c97s4001-F/s5p_pos_00.npz
265517,tan20250820t103002c97s4001-A,0,1.0,0.5855086445808411,0,2025-08-20T10:30:02Z,49.96880954645118,18.62532413387862,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250820t103002c97s4001-A/s5p_neg_00.npz
265519,tan20250820t103002c97s4001-D,0,1.0,0.7790998816490173,0,2025-08-20T10:30:02Z,50.030560646888176,18.573111090032143,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250820t103002c97s4001-D/s5p_neg_00.npz
265521,tan20250820t103002c97s4001-E,0,1.0,0.5288015604019165,0,2025-08-20T10:30:02Z,50.017481631297215,18.5080493160209,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250820t103002c97s4001-E/s5p_neg_00.npz
265522,tan20250820t103002c97s4001-J,1,0.0,0.4595616161823272,0,2025-08-20T10:30:02Z,49.80432175981457,18.5566795771293,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250820t103002c97s4001-J/s5p_pos_00.npz
265523,tan20250820t103002c97s4001-J,0,1.0,0.5929183959960938,0,2025-08-20T10:30:02Z,49.80432175981457,18.5566795771293,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250820t103002c97s4001-J/s5p_neg_00.npz
265525,tan20250820t103002c97s4001-H,0,1.0,0.6306802034378052,0,2025-08-20T10:30:02Z,50.00160840134674,18.61350806969935,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250820t103002c97s4001-H/s5p_neg_00.npz
265526,tan20250820t195310c53s4001-A,1,0.0,0.2760036289691925,0,2025-08-20T19:53:10Z,36.71154594188431,-121.75907682127055,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250820t195310c53s4001-A/s5p_pos_00.npz
265528,tan20250820t195054c12s4001-C,1,0.0,0.4091601371765136,0,2025-08-20T19:50:54Z,45.56405704671613,-121.13223098511634,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250820t195054c12s4001-C/s5p_pos_00.npz
265530,tan20250820t195054c12s4001-B,1,0.0,0.4091601371765136,0,2025-08-20T19:50:54Z,45.5629153345808,-121.13430772716237,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250820t195054c12s4001-B/s5p_pos_00.npz
265532,tan20250822t091340c76s4001-A,0,1.0,0.8894211649894714,0,2025-08-22T09:13:40Z,37.05657320755809,35.39950333328866,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250822t091340c76s4001-A/s5p_neg_00.npz
265533,tan20250821t191418c29s4001-A,1,0.0,0.4677405059337616,0,2025-08-21T19:14:18Z,33.22998759427884,-115.99324968599964,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250821t191418c29s4001-A/s5p_pos_00.npz
265536,tan20250822t121934c82s4001-A,0,1.0,0.5628882050514221,0,2025-08-22T12:19:34Z,38.61045074818915,-8.974586574573124,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250822t121934c82s4001-A/s5p_neg_00.npz
265537,tan20250822t140904c82s4001-C,1,0.0,0.3826562762260437,0,2025-08-22T14:09:04Z,-23.479601816977137,-46.79998636279251,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250822t140904c82s4001-C/s5p_pos_00.npz
265542,tan20250822t140904c82s4001-A,0,1.0,0.5187168717384338,0,2025-08-22T14:09:04Z,-23.344898529086933,-46.77644938201922,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250822t140904c82s4001-A/s5p_neg_00.npz
265546,tan20250822t140904c82s4001-B,0,1.0,0.7585621476173401,0,2025-08-22T14:09:04Z,-23.345611743382463,-46.774330812627255,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250822t140904c82s4001-B/s5p_neg_00.npz
265547,tan20250824t031328c11s4001-F,1,0.0,0.3712398409843445,0,2025-08-24T03:13:28Z,37.53498311143754,126.60960640763584,Asia,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250824t031328c11s4001-F/s5p_pos_00.npz
265549,tan20250824t110241c75s4001-B,1,0.0,0.4035490751266479,0,2025-08-24T11:02:41Z,28.617339063165986,7.703993326789998,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250824t110241c75s4001-B/s5p_pos_00.npz
265550,tan20250824t110241c75s4001-B,0,1.0,0.524511456489563,0,2025-08-24T11:02:41Z,28.617339063165986,7.703993326789998,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250824t110241c75s4001-B/s5p_neg_00.npz
265557,tan20250825t151817c73s4001-A,1,0.0,0.0725502222776413,0,2025-08-25T15:18:17Z,-31.515790084658548,-64.23069996675348,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250825t151817c73s4001-A/s5p_pos_00.npz
265559,tan20250825t151817c73s4001-B,1,0.0,0.3021883070468902,0,2025-08-25T15:18:17Z,-31.40616946571381,-64.10268656046756,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250825t151817c73s4001-B/s5p_pos_00.npz
265561,tan20250825t194057c59s4001-C,1,0.0,0.1511514037847519,0,2025-08-25T19:40:57Z,35.20445216787529,-119.45486181475226,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250825t194057c59s4001-C/s5p_pos_00.npz
265562,tan20250825t194057c59s4001-A,1,0.0,0.4959763586521148,0,2025-08-25T19:40:57Z,35.25292046259304,-119.3786727022826,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250825t194057c59s4001-A/s5p_pos_00.npz
265564,tan20250826t093940c04s4001-A,0,1.0,0.6984431147575378,0,2025-08-26T09:39:40Z,40.78610467373844,30.01686934137308,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250826t093940c04s4001-A/s5p_neg_00.npz
265570,tan20250826t143923c11s4001-A,0,1.0,0.5679601430892944,0,2025-08-26T14:39:23Z,-34.85281210762289,-56.09719184591441,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250826t143923c11s4001-A/s5p_neg_00.npz
265574,tan20250829t074034c90s4001-A,0,1.0,0.6200875043869019,0,2025-08-29T07:40:34Z,40.04926767634899,61.04620487868479,Asia,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250829t074034c90s4001-A/s5p_neg_00.npz
265578,tan20250828t081923c85s4001-A,0,1.0,0.8382483124732971,0,2025-08-28T08:19:23Z,43.551933046091136,51.98456014189125,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250828t081923c85s4001-A/s5p_neg_00.npz
265580,tan20250829t091624c94s4001-A,0,1.0,0.787529706954956,0,2025-08-29T09:16:24Z,30.25613992539473,31.56426917057871,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250829t091624c94s4001-A/s5p_neg_00.npz
265583,tan20250828t145030c99s4001-A,1,0.0,0.3531495928764343,0,2025-08-28T14:50:30Z,-25.15454941155737,-57.61589266576108,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250828t145030c99s4001-A/s5p_pos_00.npz
265591,tan20250830t151006c01s4001-A,1,0.0,0.339674562215805,0,2025-08-30T15:10:06Z,-46.56593037953926,-67.97349680690351,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250830t151006c01s4001-A/s5p_pos_00.npz
265594,tan20250831t092428c91s4001-A,0,1.0,0.7275508046150208,0,2025-08-31T09:24:28Z,52.01796022573262,36.3331605060352,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250831t092428c91s4001-A/s5p_neg_00.npz
265595,tan20250831t092515c41s4001-D,1,0.0,0.4240533709526062,0,2025-08-31T09:25:15Z,48.06560351136545,37.92129003114252,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250831t092515c41s4001-D/s5p_pos_00.npz
265596,tan20250831t092515c41s4001-D,0,1.0,0.8006177544593811,0,2025-08-31T09:25:15Z,48.06560351136545,37.92129003114252,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250831t092515c41s4001-D/s5p_neg_00.npz
265597,tan20250831t171401c08s4001-F,1,0.0,0.3984998762607574,0,2025-08-31T17:14:01Z,39.853720122158165,-80.45300432987918,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250831t171401c08s4001-F/s5p_pos_00.npz
265599,tan20250831t171401c08s4001-C,1,0.0,0.3984998762607574,0,2025-08-31T17:14:01Z,39.859284077134674,-80.40027581658687,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250831t171401c08s4001-C/s5p_pos_00.npz
265602,tan20250831t171401c08s4001-N,1,0.0,0.3984998762607574,0,2025-08-31T17:14:01Z,39.87183558539476,-80.44516617649158,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250831t171401c08s4001-N/s5p_pos_00.npz
265603,tan20250831t171401c08s4001-N,0,1.0,0.6597253680229187,0,2025-08-31T17:14:01Z,39.87183558539476,-80.44516617649158,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250831t171401c08s4001-N/s5p_neg_00.npz
265604,tan20250831t171401c08s4001-K,1,0.0,0.4408124387264251,0,2025-08-31T17:14:01Z,40.06066734010045,-80.41580564767243,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250831t171401c08s4001-K/s5p_pos_00.npz
265609,tan20250831t171401c08s4001-A,0,1.0,0.5038296580314636,0,2025-08-31T17:14:01Z,40.21263664231421,-80.27208883123546,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250831t171401c08s4001-A/s5p_neg_00.npz
265610,tan20250831t142525c10s4001-A,1,0.0,0.2516069412231445,0,2025-08-31T14:25:25Z,-29.74801374098078,-51.19486964106207,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250831t142525c10s4001-A/s5p_pos_00.npz
265621,tan20250831t171401c08s4001-J,0,1.0,0.8168407082557678,0,2025-08-31T17:14:01Z,39.48779563929543,-80.54564503913231,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250831t171401c08s4001-J/s5p_neg_00.npz
