plume_id,event_group_id,status,reason,physical_t0,gee_only_t0,physical_prev1,gee_only_prev1,physical_prev2,gee_only_prev2,physical_prev3,gee_only_prev3,physical_seasonal,gee_only_seasonal,physical_year,gee_only_year,physical_raw_cm_mask
tan20251229t042659c62s4001-F,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-G,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-H,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-L,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-M,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-N,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-O,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-Q,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-R,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-S,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-T,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-V,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-Y,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t042659c62s4001-Z,tan20251229t042659c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t140227c51s4001-A,tan20251229t140227c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251229t140227c51s4001-B,tan20251229t140227c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20251231t074717c17s4001-A,tan20251231t074717c17s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260101t180336c05s4001-A,tan20260101t180336c05s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260101t180336c05s4001-B,tan20260101t180336c05s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260101t180336c05s4001-G,tan20260101t180336c05s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260101t180336c05s4001-I,tan20260101t180336c05s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260101t180336c05s4001-O,tan20260101t180336c05s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260103t041412c15s4001-A,tan20260103t041412c15s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260103t041412c15s4001-B,tan20260103t041412c15s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260103t041412c15s4001-C,tan20260103t041412c15s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260103t041412c15s4001-G,tan20260103t041412c15s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260103t041412c15s4001-H,tan20260103t041412c15s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260103t041412c15s4001-I,tan20260103t041412c15s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260103t041412c15s4001-L,tan20260103t041412c15s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260104t081459c75s4001-B,tan20260104t081459c75s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260104t081459c75s4001-C,tan20260104t081459c75s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260104t190857c33s4001-C,tan20260104t190857c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260104t190857c33s4001-D,tan20260104t190857c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260104t190857c33s4001-G,tan20260104t190857c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260104t190857c33s4001-H,tan20260104t190857c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260104t190857c33s4001-I,tan20260104t190857c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t060752c04s4001-A,tan20260105t060752c04s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t154418c19s4001-A,tan20260105t154418c19s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t154418c19s4001-B,tan20260105t154418c19s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-A,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-B,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-C,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-D,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-E,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-F,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-G,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-H,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-I,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-O,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-P,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-Q,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183053c86s4001-R,tan20260105t183053c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183326c88s4001-A,tan20260105t183326c88s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183326c88s4001-B,tan20260105t183326c88s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183326c88s4001-C,tan20260105t183326c88s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183326c88s4001-E,tan20260105t183326c88s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260105t183326c88s4001-F,tan20260105t183326c88s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260108t101617c87s4001-A,tan20260108t101617c87s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260109t173012c43s4001-A,tan20260109t173012c43s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260109t185733c11s4001-A,tan20260109t185733c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260109t185733c11s4001-C,tan20260109t185733c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-C,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-D,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-E,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-F,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-G,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-H,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-I,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-J,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-K,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-L,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-N,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-O,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-P,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-Q,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-R,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260110t041744c47s4001-S,tan20260110t041744c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260112t200407c49s4001-D,tan20260112t200407c49s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260112t200505c26s4001-A,tan20260112t200505c26s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260113t175201c49s4001-A,tan20260113t175201c49s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260113t175413c36s4001-C,tan20260113t175413c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260113t175413c36s4001-G,tan20260113t175413c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260113t192536c66s4001-A,tan20260113t192536c66s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260114t045129c40s4001-A,tan20260114t045129c40s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260118t081840c58s4001-A,tan20260118t081840c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260118t081840c58s4001-B,tan20260118t081840c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260118t081840c58s4001-D,tan20260118t081840c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260118t081840c58s4001-F,tan20260118t081840c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260118t081840c58s4001-G,tan20260118t081840c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260118t081840c58s4001-H,tan20260118t081840c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260120t083536c90s4001-A,tan20260120t083536c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260123t111639c35s4001-A,tan20260123t111639c35s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260124t181926c61s4001-A,tan20260124t181926c61s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260124t181926c61s4001-D,tan20260124t181926c61s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260124t195304c04s4001-A,tan20260124t195304c04s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260124t195304c04s4001-B,tan20260124t195304c04s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260125t065317c73s4001-A,tan20260125t065317c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260125t065317c73s4001-B,tan20260125t065317c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260125t065317c73s4001-E,tan20260125t065317c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260125t082242c53s4001-A,tan20260125t082242c53s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260125t145248c33s4001-A,tan20260125t145248c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260126t154702c56s4001-A,tan20260126t154702c56s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260126t154702c56s4001-C,tan20260126t154702c56s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260128t092801c55s4001-A,tan20260128t092801c55s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260128t092801c55s4001-B,tan20260128t092801c55s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260128t160133c92s4001-A,tan20260128t160133c92s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260128t160133c92s4001-B,tan20260128t160133c92s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260128t185303c27s4001-A,tan20260128t185303c27s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260129t152107c81s4001-B,tan20260129t152107c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260202t183853c72s4001-B,tan20260202t183853c72s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260204t202349c46s4001-A,tan20260204t202349c46s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260206t144148c52s4001-A,tan20260206t144148c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260206t173357c48s4001-A,tan20260206t173357c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260206t173357c48s4001-B,tan20260206t173357c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260206t173357c48s4001-D,tan20260206t173357c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260206t173357c48s4001-E,tan20260206t173357c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260207t165231c91s4001-A,tan20260207t165231c91s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-A,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-AA,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-AB,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-B,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-C,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-D,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-E,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-F,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-G,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-H,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-I,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-J,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-K,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-L,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-M,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-N,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-O,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-P,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-Q,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-R,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-S,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-T,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-U,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-V,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-W,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-X,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260212t041359c54s4001-Y,tan20260212t041359c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260213t063652c97s4001-A,tan20260213t063652c97s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260213t081814c09s4001-A,tan20260213t081814c09s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260213t173337c73s4001-A,tan20260213t173337c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260214t183154c66s4001-A,tan20260214t183154c66s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260215t065114c67s4001-C,tan20260215t065114c67s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260216t105726c04s4001-A,tan20260216t105726c04s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260217t101751c37s4001-A,tan20260217t101751c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260217t101751c37s4001-B,tan20260217t101751c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260217t101751c37s4001-C,tan20260217t101751c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260217t114929c35s4001-A,tan20260217t114929c35s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-A,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AA,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AB,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AC,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AD,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AE,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AF,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AG,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AH,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AI,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AJ,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AK,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AL,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AM,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AN,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AO,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AP,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AQ,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AR,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AS,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AT,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AU,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AV,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-AW,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-B,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-C,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-D,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-G,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-I,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-J,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-K,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-L,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-M,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-N,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-O,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-P,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-Q,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-S,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-T,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-U,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-V,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-W,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-X,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-Y,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260219t041607c90s4001-Z,tan20260219t041607c90s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260220t112441c43s4001-A,tan20260220t112441c43s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260220t112550c84s4001-A,tan20260220t112550c84s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260222t083300c51s4001-A,tan20260222t083300c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260222t083300c51s4001-C,tan20260222t083300c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260222t083300c51s4001-D,tan20260222t083300c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260222t083300c51s4001-F,tan20260222t083300c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260222t083300c51s4001-H,tan20260222t083300c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260222t083300c51s4001-I,tan20260222t083300c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260223t123045c41s4001-A,tan20260223t123045c41s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260223t123142c91s4001-A,tan20260223t123142c91s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260224t084034c36s4001-A,tan20260224t084034c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260225t111312c46s4001-A,tan20260225t111312c46s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260226t181902c76s4001-A,tan20260226t181902c76s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260227t112646c69s4001-B,tan20260227t112646c69s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260227t112754c91s4001-A,tan20260227t112754c91s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260227t112754c91s4001-B,tan20260227t112754c91s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260227t112754c91s4001-C,tan20260227t112754c91s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260227t112754c91s4001-D,tan20260227t112754c91s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260227t112754c91s4001-E,tan20260227t112754c91s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260227t112754c91s4001-F,tan20260227t112754c91s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260227t112754c91s4001-G,tan20260227t112754c91s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260228t104244c12s4001-A,tan20260228t104244c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260228t200240c12s4001-A,tan20260228t200240c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260228t200240c12s4001-C,tan20260228t200240c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260301t083346c55s4001-A,tan20260301t083346c55s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260301t083450c18s4001-A,tan20260301t083450c18s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260301t083450c18s4001-B,tan20260301t083450c18s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260301t083450c18s4001-C,tan20260301t083450c18s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260301t083450c18s4001-D,tan20260301t083450c18s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260301t175510c34s4001-B,tan20260301t175510c34s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260305t195412c12s4001-A,tan20260305t195412c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
