plume_id,status,reason
tan20241225t080702c00s4001-A,ok,
tan20241225t080702c00s4001-B,ok,
tan20241226t060035c00s4001-A,ok,
tan20241226t060035c00s4001-B,ok,
tan20241226t060035c00s4001-C,ok,
tan20241226t060035c00s4001-E,ok,
tan20241226t060035c00s4001-F,ok,
tan20241226t060035c00s4001-H,ok,
tan20250101t150035c00s4001-A,ok,
tan20250102t105724c00s4001-A,ok,
tan20250106t034636c00s4001-A,ok,
tan20250106t034636c00s4001-B,ok,
tan20250106t034636c00s4001-E,ok,
tan20250106t034636c00s4001-F,ok,
tan20250106t034636c00s4001-G,ok,
tan20250106t034636c00s4001-H,ok,
tan20250120t082948c00s4001-A,ok,
tan20250121t044428c00s4001-B,ok,
tan20250127t083045c00s4001-A,ok,
tan20250127t191931c00s4001-A,ok,
tan20250129t053109c00s4001-A,ok,
tan20250129t053109c00s4001-B,ok,
tan20250131t054730c00s4001-A,ok,
tan20250131t071719c00s4001-A,ok,
tan20250131t071719c00s4001-B,ok,
tan20250131t071719c00s4001-C,ok,
tan20250131t071719c00s4001-D,ok,
tan20250131t071908c00s4001-A,ok,
tan20250131t071908c00s4001-B,ok,
tan20250131t072141c00s4001-A,ok,
tan20250201t063704c00s4001-A,ok,
tan20250201t173348c00s4001-A,ok,
tan20250201t173348c00s4001-B,ok,
tan20250201t173348c00s4001-C,ok,
tan20250201t173348c00s4001-E,ok,
tan20250201t173348c00s4001-F,ok,
tan20250203t082443c00s4001-A,ok,
tan20250203t113104c00s4001-A,ok,
tan20250203t113104c00s4001-B,ok,
tan20250203t113104c00s4001-C,ok,
tan20250203t191818c00s4001-A,ok,
tan20250203t191818c00s4001-B,ok,
tan20250203t191818c00s4001-C,ok,
tan20250203t191818c00s4001-D,ok,
tan20250207t102601c00s4001-A,ok,
tan20250207t102601c00s4001-B,ok,
tan20250207t181204c00s4001-A,ok,
tan20250207t181204c00s4001-B,ok,
tan20250207t181204c00s4001-C,ok,
tan20250207t181204c00s4001-D,ok,
tan20250207t181204c00s4001-E,ok,
tan20250207t181204c00s4001-F,ok,
tan20250207t181204c00s4001-G,ok,
tan20250207t181204c00s4001-H,ok,
tan20250207t181204c00s4001-I,ok,
tan20250207t181204c00s4001-J,ok,
tan20250207t181204c00s4001-K,ok,
tan20250207t181204c00s4001-L,ok,
tan20250208t081427c00s4001-A,ok,
tan20250209t060109c00s4001-A,ok,
tan20250209t060109c00s4001-B,ok,
tan20250209t060109c00s4001-C,ok,
tan20250209t060109c00s4001-D,ok,
tan20250209t060109c00s4001-G,ok,
tan20250209t060109c00s4001-H,ok,
tan20250209t060109c00s4001-I,ok,
tan20250209t060109c00s4001-J,ok,
tan20250209t060109c00s4001-K,ok,
tan20250210t095817c00s4001-A,ok,
tan20250210t095817c00s4001-B,ok,
tan20250210t095817c00s4001-C,ok,
tan20250211t105024c00s4001-D,ok,
tan20250211t105024c00s4001-E,ok,
tan20250211t105024c00s4001-F,ok,
tan20250212t053525c00s4001-A,ok,
tan20250212t053525c00s4001-B,ok,
tan20250214t070723c00s4001-A,ok,
tan20250215t081551c00s4001-A,ok,
tan20250215t081551c00s4001-B,ok,
tan20250215t081551c00s4001-C,ok,
tan20250216t060003c00s4001-A,ok,
tan20250216t060003c00s4001-B,ok,
tan20250216t060003c00s4001-D,ok,
tan20250216t090419c00s4001-B,ok,
tan20250219t065620c00s4001-A,ok,
tan20250220t031300c00s4001-A,ok,
tan20250220t045141c00s4001-A,ok,
tan20250220t045141c00s4001-B,ok,
tan20250220t045331c00s4001-A,ok,
tan20250221t023341c00s4001-A,ok,
tan20250221t023341c00s4001-B,ok,
tan20250221t023341c00s4001-C,ok,
tan20250221t023341c00s4001-D,ok,
tan20250221t023341c00s4001-E,ok,
tan20250222t015145c00s4001-A,ok,
tan20250222t190418c00s4001-A,ok,
tan20250222t190418c00s4001-B,ok,
tan20250223t182330c00s4001-A,ok,
tan20250223t182330c00s4001-B,ok,
tan20250223t182611c00s4001-B,ok,
tan20250223t182611c00s4001-C,ok,
tan20250223t182611c00s4001-D,ok,
tan20250224t051633c00s4001-A,ok,
tan20250224t145514c00s4001-A,ok,
tan20250225t091255c00s4001-D,ok,
tan20250225t105102c00s4001-A,ok,
tan20250225t105102c00s4001-B,ok,
tan20250225t105102c00s4001-C,ok,
tan20250225t105102c00s4001-D,ok,
tan20250225t105102c00s4001-E,ok,
tan20250225t105102c00s4001-F,ok,
tan20250225t105102c00s4001-G,ok,
tan20250225t105102c00s4001-H,ok,
tan20250225t105102c00s4001-I,ok,
tan20250225t105102c00s4001-K,ok,
tan20250225t105102c00s4001-M,ok,
tan20250225t105102c00s4001-N,ok,
tan20250226t151118c00s4001-A,ok,
tan20250227t171554c00s4001-A,ok,
tan20250227t171554c00s4001-B,ok,
tan20250227t171554c00s4001-C,ok,
tan20250228t041236c00s4001-A,ok,
tan20250228t134534c00s4001-A,ok,
tan20250228t134534c00s4001-B,ok,
tan20250228t134534c00s4001-C,ok,
tan20250228t163714c00s4001-A,ok,
tan20250302t103925c00s4001-A,ok,
tan20250307t041040c00s4001-A,ok,
tan20250307t085322c00s4001-A,ok,
tan20250307t085322c00s4001-B,ok,
tan20250308t032907c00s4001-A,ok,
tan20250308t160249c00s4001-A,ok,
tan20250310t174950c00s4001-A,ok,
tan20250311t043117c00s4001-A,ok,
tan20250311t061535c00s4001-A,ok,
tan20250311t061535c00s4001-B,ok,
tan20250311t170657c00s4001-A,ok,
tan20250311t170657c00s4001-G,ok,
tan20250312t162417c00s4001-A,ok,
tan20250312t162716c00s4001-A,ok,
tan20250312t162716c00s4001-B,ok,
tan20250312t162716c00s4001-C,ok,
tan20250314t055110c00s4001-A,ok,
tan20250314t055110c00s4001-B,ok,
tan20250314t071736c00s4001-A,ok,
tan20250314t071736c00s4001-C,ok,
tan20250314t071736c00s4001-E,ok,
tan20250314t071736c00s4001-G,ok,
tan20250316t140245c00s4001-A,ok,
tan20250320t142846c00s4001-A,ok,
tan20250320t142846c00s4001-B,ok,
tan20250326t084108c00s4001-A,ok,
tan20250328t054218c00s4001-A,ok,
tan20250328t054218c00s4001-B,ok,
tan20250328t054218c00s4001-C,ok,
tan20250328t054218c00s4001-D,ok,
tan20250328t054218c00s4001-E,ok,
tan20250328t054218c00s4001-F,ok,
tan20250328t054218c00s4001-G,ok,
tan20250328t054218c00s4001-I,ok,
tan20250328t103503c00s4001-A,ok,
tan20250328t115934c00s4001-A,ok,
tan20250405t033428c00s4001-A,ok,
tan20250405t033428c00s4001-B,ok,
tan20250405t033428c00s4001-BZ,ok,
tan20250405t033428c00s4001-CA,ok,
tan20250405t033428c00s4001-CB,ok,
tan20250405t033428c00s4001-CC,ok,
tan20250405t033428c00s4001-CD,ok,
tan20250405t033428c00s4001-CE,ok,
tan20250405t033428c00s4001-CF,ok,
tan20250405t033428c00s4001-CG,ok,
tan20250405t033428c00s4001-D,ok,
tan20250405t033428c00s4001-E,ok,
tan20250405t033428c00s4001-F,ok,
tan20250405t033428c00s4001-G,ok,
tan20250405t033428c00s4001-H,ok,
tan20250405t033428c00s4001-I,ok,
tan20250405t033428c00s4001-J,ok,
tan20250405t033428c00s4001-K,ok,
tan20250405t033428c00s4001-L,ok,
tan20250405t033428c00s4001-M,ok,
tan20250405t033428c00s4001-N,ok,
tan20250405t033428c00s4001-O,ok,
tan20250405t033428c00s4001-P,ok,
tan20250405t033428c00s4001-Q,ok,
tan20250405t033428c00s4001-R,ok,
tan20250405t033428c00s4001-S,ok,
tan20250405t033428c00s4001-T,ok,
tan20250405t033428c00s4001-U,ok,
tan20250405t033428c00s4001-V,ok,
tan20250405t033428c00s4001-W,ok,
tan20250405t033428c00s4001-X,ok,
tan20250405t033428c00s4001-Y,ok,
tan20250407t174740c00s4001-A,ok,
tan20250407t174740c00s4001-D,ok,
tan20250407t175015c00s4001-A,ok,
tan20250407t175015c00s4001-B,ok,
tan20250407t175015c00s4001-C,ok,
tan20250407t175015c00s4001-D,ok,
tan20250407t175015c00s4001-E,ok,
tan20250407t175015c00s4001-G,ok,
tan20250407t175015c00s4001-H,ok,
tan20250407t175015c00s4001-L,ok,
tan20250407t175015c00s4001-M,ok,
tan20250407t175015c00s4001-N,ok,
tan20250407t175015c00s4001-O,ok,
tan20250408t030935c00s4001-A,ok,
tan20250410t172635c00s4001-A,ok,
tan20250411t055438c00s4001-A,ok,
tan20250411t055438c00s4001-B,ok,
tan20250411t055438c00s4001-C,ok,
tan20250411t055438c00s4001-D,ok,
tan20250411t152521c00s4001-A,ok,
tan20250411t152821c00s4001-C,ok,
tan20250415t061917c00s4001-A,ok,
tan20250415t061917c00s4001-B,ok,
tan20250415t061917c00s4001-E,ok,
tan20250415t061917c00s4001-F,ok,
tan20250415t061917c00s4001-G,ok,
tan20250415t061917c00s4001-H,ok,
tan20250416t024708c00s4001-A,ok,
tan20250417t003151c00s4001-A,ok,
tan20250420t091214c00s4001-A,ok,
tan20250420t091214c00s4001-B,ok,
tan20250422t061950c00s4001-A,ok,
tan20250422t061950c00s4001-B,ok,
tan20250422t061950c00s4001-C,ok,
tan20250422t061950c00s4001-D,ok,
tan20250422t061950c00s4001-E,ok,
tan20250422t061950c00s4001-F,ok,
tan20250422t061950c00s4001-H,ok,
tan20250422t061950c00s4001-I,ok,
tan20250422t062115c00s4001-A,ok,
tan20250423t054256c00s4001-A,ok,
tan20250423t054256c00s4001-B,ok,
tan20250423t071501c00s4001-B,ok,
tan20250423t162827c00s4001-B,ok,
tan20250424t062638c00s4001-A,ok,
tan20250424t062638c00s4001-B,ok,
tan20250424t062638c00s4001-C,ok,
tan20250426t064643c00s4001-A,ok,
tan20250426t082658c00s4001-A,ok,
tan20250426t082658c00s4001-B,ok,
tan20250427t060533c00s4001-A,ok,
tan20250427t104600c00s4001-A,ok,
tan20250427t104600c00s4001-B,ok,
tan20250427t104600c00s4001-C,ok,
tan20250427t104600c00s4001-H,ok,
tan20250427t183121c00s4001-A,ok,
tan20250428t161624c00s4001-A,ok,
tan20250428t161624c00s4001-B,ok,
tan20250428t161624c00s4001-E,ok,
tan20250428t161624c00s4001-F,ok,
tan20250429t074752c00s4001-A,ok,
tan20250430t151737c00s4001-A,ok,
tan20250430t151737c00s4001-B,ok,
tan20250430t151920c00s4001-A,ok,
tan20250430t180543c00s4001-A,ok,
tan20250430t180543c00s4001-B,ok,
tan20250430t180543c00s4001-C,ok,
tan20250430t180543c00s4001-D,ok,
tan20250430t180543c00s4001-E,ok,
tan20250430t180543c00s4001-F,ok,
tan20250430t180543c00s4001-G,ok,
tan20250430t180543c00s4001-H,ok,
tan20250430t180543c00s4001-I,ok,
tan20250430t180543c00s4001-J,ok,
tan20250430t180543c00s4001-K,ok,
tan20250430t180543c00s4001-M,ok,
tan20250430t180543c00s4001-P,ok,
tan20250430t180543c00s4001-R,ok,
tan20250430t180543c00s4001-T,ok,
tan20250430t180543c00s4001-U,ok,
tan20250430t180543c00s4001-V,ok,
tan20250430t180543c00s4001-W,ok,
tan20250430t193530c00s4001-A,ok,
tan20250501t143316c00s4001-A,ok,
tan20250501t143614c00s4001-A,ok,
tan20250503t033800c00s4001-A,ok,
tan20250503t033800c00s4001-B,ok,
tan20250503t033800c00s4001-C,ok,
tan20250503t033800c00s4001-D,ok,
tan20250503t033800c00s4001-E,ok,
tan20250503t033800c00s4001-F,ok,
tan20250503t033800c00s4001-G,ok,
tan20250503t033800c00s4001-H,ok,
tan20250503t033800c00s4001-I,ok,
tan20250503t033800c00s4001-J,ok,
tan20250503t033800c00s4001-K,ok,
tan20250503t033800c00s4001-L,ok,
tan20250503t033800c00s4001-M,ok,
tan20250503t033800c00s4001-N,ok,
tan20250503t033800c00s4001-O,ok,
tan20250503t033800c00s4001-P,ok,
tan20250503t033800c00s4001-Q,ok,
tan20250503t033800c00s4001-R,ok,
tan20250503t033800c00s4001-S,ok,
tan20250503t033800c00s4001-T,ok,
tan20250503t033800c00s4001-U,ok,
tan20250503t033800c00s4001-V,ok,
tan20250503t033800c00s4001-W,ok,
tan20250503t033800c00s4001-X,ok,
tan20250503t173943c00s4001-A,ok,
tan20250503t173943c00s4001-B,ok,
tan20250503t173943c00s4001-C,ok,
tan20250503t173943c00s4001-D,ok,
tan20250504t140709c00s4001-A,ok,
tan20250504t170015c00s4001-A,ok,
tan20250506t043936c00s4001-A,ok,
tan20250508t080701c00s4001-A,ok,
tan20250510t033900c00s4001-A,ok,
tan20250510t033900c00s4001-B,ok,
tan20250510t033900c00s4001-C,ok,
tan20250510t033900c00s4001-D,ok,
tan20250510t033900c00s4001-E,ok,
tan20250510t033900c00s4001-F,ok,
tan20250513t171757c00s4001-A,ok,
tan20250513t171757c00s4001-E,ok,
tan20250515t080950c00s4001-A,ok,
tan20250515t080950c00s4001-B,ok,
tan20250515t080950c00s4001-C,ok,
tan20250515t080950c00s4001-D,ok,
tan20250515t172436c00s4001-A,ok,
tan20250516t055035c00s4001-A,ok,
tan20250516t055035c00s4001-B,ok,
tan20250518t183443c00s4001-A,ok,
tan20250519t163115c00s4001-A,ok,
tan20250519t163115c00s4001-B,ok,
tan20250519t175408c00s4001-A,ok,
tan20250519t175802c00s4001-A,ok,
tan20250519t175802c00s4001-C,ok,
tan20250519t175802c00s4001-D,ok,
tan20250519t175802c00s4001-E,ok,
tan20250519t175802c00s4001-G,ok,
tan20250519t175802c00s4001-H,ok,
tan20250520t062128c00s4001-A,ok,
tan20250521t134103c11s4001-B,ok,
tan20250521t134251c33s4001-A,ok,
tan20250521t134251c33s4001-B,ok,
tan20250521t134251c33s4001-C,ok,
tan20250521t134251c33s4001-E,ok,
tan20250521t134251c33s4001-F,ok,
tan20250523t072811c30s4001-A,ok,
tan20250523t072811c30s4001-B,ok,
tan20250523t072811c30s4001-C,ok,
tan20250523t072811c30s4001-D,ok,
tan20250523t073215c76s4001-A,ok,
tan20250524t174707c30s4001-A,ok,
tan20250524t191453c46s4001-A,ok,
tan20250525t140948c30s4001-A,ok,
tan20250525t140948c30s4001-B,ok,
tan20250526t100707c08s4001-A,ok,
tan20250526t192852c22s4001-D,ok,
tan20250527t184828c48s4001-A,ok,
tan20250527t184828c48s4001-B,ok,
tan20250527t184828c48s4001-C,ok,
tan20250527t184828c48s4001-D,ok,
tan20250528t180916c76s4001-A,ok,
tan20250528t180916c76s4001-E,ok,
tan20250528t180916c76s4001-F,ok,
tan20250528t180916c76s4001-I,ok,
tan20250528t180916c76s4001-J,ok,
tan20250529t050011c58s4001-A,ok,
tan20250530t090308c58s4001-A,ok,
tan20250530t090446c25s4001-A,ok,
tan20250530t090446c25s4001-B,ok,
tan20250530t090446c25s4001-C,ok,
tan20250530t090446c25s4001-D,ok,
tan20250530t090446c25s4001-E,ok,
tan20250530t103458c58s4001-A,ok,
tan20250531t065058c58s4001-A,ok,
tan20250531t082207c30s4001-A,ok,
tan20250531t174100c58s4001-A,ok,
tan20250601t060447c30s4001-A,ok,
tan20250601t060447c30s4001-B,ok,
tan20250601t060447c30s4001-C,ok,
tan20250601t060447c30s4001-D,ok,
tan20250601t060447c30s4001-F,ok,
tan20250601t060447c30s4001-G,ok,
tan20250601t060447c30s4001-H,ok,
tan20250601t060447c30s4001-I,ok,
tan20250601t060447c30s4001-J,ok,
tan20250601t060447c30s4001-K,ok,
tan20250601t060447c30s4001-L,ok,
tan20250601t060447c30s4001-M,ok,
tan20250601t060447c30s4001-N,ok,
tan20250601t060447c30s4001-O,ok,
tan20250601t060447c30s4001-P,ok,
tan20250601t060447c30s4001-Q,ok,
tan20250601t060447c30s4001-R,ok,
tan20250601t060447c30s4001-S,ok,
tan20250601t060447c30s4001-T,ok,
tan20250601t060447c30s4001-U,ok,
tan20250601t060447c30s4001-V,ok,
tan20250601t060447c30s4001-W,ok,
tan20250601t074124c30s4001-A,ok,
tan20250601t074124c30s4001-B,ok,
tan20250601t074124c30s4001-C,ok,
tan20250601t154321c30s4001-A,ok,
tan20250606t121447c36s4001-A,ok,
tan20250607t082942c36s4001-A,ok,
tan20250607t095523c36s4001-A,ok,
tan20250608t091557c58s4001-A,ok,
tan20250608t183612c48s4001-A,ok,
tan20250610t045217c12s4001-A,ok,
tan20250610t045217c12s4001-B,ok,
tan20250610t045217c12s4001-C,ok,
tan20250610t045217c12s4001-D,ok,
tan20250610t045217c12s4001-E,ok,
tan20250610t110425c95s4001-A,ok,
tan20250610t110425c95s4001-B,ok,
tan20250610t110425c95s4001-C,ok,
tan20250610t110425c95s4001-D,ok,
tan20250610t110425c95s4001-E,ok,
tan20250610t110425c95s4001-F,ok,
tan20250610t110425c95s4001-G,ok,
tan20250610t110425c95s4001-H,ok,
tan20250611t194304c59s4001-A,ok,
tan20250612t063736c58s4001-A,ok,
tan20250612t080918c12s4001-A,ok,
tan20250612t080918c12s4001-B,ok,
tan20250615t091743c58s4001-A,ok,
tan20250615t104827c58s4001-B,ok,
tan20250615t105053c58s4001-A,ok,
tan20250615t105240c95s4001-A,ok,
tan20250618t194406c36s4001-A,ok,
tan20250619t081641c58s4001-A,ok,
tan20250619t190517c36s4001-A,ok,
tan20250620t073356c58s4001-A,ok,
tan20250620t073356c58s4001-C,ok,
tan20250620t073356c58s4001-D,ok,
tan20250620t073356c58s4001-E,ok,
tan20250620t073356c58s4001-G,ok,
tan20250620t073356c58s4001-H,ok,
tan20250620t182352c47s4001-B,ok,
tan20250623t070323c36s4001-A,ok,
tan20250623t193151c25s4001-Z,ok,
tan20250624t075906c58s4001-A,ok,
tan20250624t075906c58s4001-B,ok,
tan20250624t075906c58s4001-C,ok,
tan20250628t065154c33s4001-A,ok,
tan20250628t191743c55s4001-A,ok,
tan20250629t141406c33s4001-A,ok,
tan20250629t141406c33s4001-C,ok,
tan20250630t101451c03s4001-B,ok,
tan20250630t114601c33s4001-A,ok,
tan20250630t114601c33s4001-B,ok,
tan20250701t075808c55s4001-A,ok,
tan20250701t171735c01s4001-A,ok,
tan20250702t071736c58s4001-A,ok,
tan20250702t071736c58s4001-B,ok,
tan20250702t071736c58s4001-C,ok,
tan20250702t072403c66s4001-A,ok,
tan20250703t063626c58s4001-A,ok,
tan20250703t063626c58s4001-B,ok,
tan20250703t063626c58s4001-C,ok,
tan20250704t090741c57s4001-A,ok,
tan20250704t090741c57s4001-B,ok,
tan20250705t095915c33s4001-A,ok,
tan20250705t095915c33s4001-B,ok,
tan20250705t191833c33s4001-A,ok,
tan20250705t191833c33s4001-B,ok,
tan20250705t192043c21s4001-A,ok,
tan20250705t192043c21s4001-C,ok,
tan20250706t170748c33s4001-A,ok,
tan20250706t170748c33s4001-B,ok,
tan20250707t114620c21s4001-A,ok,
tan20250707t114620c21s4001-B,ok,
tan20250707t114620c21s4001-C,ok,
tan20250707t114620c21s4001-E,ok,
tan20250707t114620c21s4001-F,ok,
tan20250707t114620c21s4001-G,ok,
tan20250707t114620c21s4001-H,ok,
tan20250707t114620c21s4001-I,ok,
tan20250708t110521c58s4001-C,ok,
tan20250708t110853c95s4001-A,ok,
tan20250708t110853c95s4001-B,ok,
tan20250708t110853c95s4001-C,ok,
tan20250708t110853c95s4001-D,ok,
tan20250708t110853c95s4001-E,ok,
tan20250708t110853c95s4001-F,ok,
tan20250708t110853c95s4001-G,ok,
tan20250708t110853c95s4001-H,ok,
tan20250708t110853c95s4001-I,ok,
tan20250708t110853c95s4001-L,ok,
tan20250708t110853c95s4001-M,ok,
tan20250708t110853c95s4001-N,ok,
tan20250709t085527c89s4001-A,ok,
tan20250709t085527c89s4001-B,ok,
tan20250709t085527c89s4001-C,ok,
tan20250709t181548c58s4001-A,ok,
tan20250709t181548c58s4001-B,ok,
tan20250709t181548c58s4001-C,ok,
tan20250709t181548c58s4001-D,ok,
tan20250709t181548c58s4001-E,ok,
tan20250709t181548c58s4001-F,ok,
tan20250709t181548c58s4001-G,ok,
tan20250709t181548c58s4001-H,ok,
tan20250709t181548c58s4001-I,ok,
tan20250709t181548c58s4001-J,ok,
tan20250709t181548c58s4001-K,ok,
tan20250709t181548c58s4001-L,ok,
tan20250709t181548c58s4001-M,ok,
tan20250709t194517c33s4001-A,ok,
tan20250710t144351c33s4001-A,ok,
tan20250710t144351c33s4001-B,ok,
tan20250711t195836c33s4001-B,ok,
tan20250711t195836c33s4001-C,ok,
tan20250712t005651c64s4001-A,ok,
tan20250712t034820c55s4001-A,ok,
tan20250712t034820c55s4001-AA,ok,
tan20250712t034820c55s4001-AB,ok,
tan20250712t034820c55s4001-AC,ok,
tan20250712t034820c55s4001-AE,ok,
tan20250712t034820c55s4001-AH,ok,
tan20250712t034820c55s4001-AJ,ok,
tan20250712t034820c55s4001-AK,ok,
tan20250712t034820c55s4001-AL,ok,
tan20250712t034820c55s4001-AM,ok,
tan20250712t034820c55s4001-AN,ok,
tan20250712t034820c55s4001-B,ok,
tan20250712t034820c55s4001-C,ok,
tan20250712t034820c55s4001-D,ok,
tan20250712t034820c55s4001-E,ok,
tan20250712t034820c55s4001-F,ok,
tan20250712t034820c55s4001-G,ok,
tan20250712t034820c55s4001-H,ok,
tan20250712t034820c55s4001-J,ok,
tan20250712t034820c55s4001-M,ok,
tan20250712t034820c55s4001-N,ok,
tan20250712t034820c55s4001-O,ok,
tan20250712t034820c55s4001-P,ok,
tan20250712t034820c55s4001-S,ok,
tan20250712t034820c55s4001-T,ok,
tan20250712t034820c55s4001-U,ok,
tan20250712t034820c55s4001-V,ok,
tan20250712t034820c55s4001-W,ok,
tan20250712t034820c55s4001-Y,ok,
tan20250712t034820c55s4001-Z,ok,
tan20250712t081841c58s4001-A,ok,
tan20250712t191954c55s4001-A,ok,
tan20250712t192140c21s4001-A,ok,
tan20250712t192140c21s4001-C,ok,
tan20250712t192140c21s4001-D,ok,
tan20250712t192140c21s4001-G,ok,
tan20250713t092337c55s4001-A,ok,
tan20250713t092337c55s4001-B,ok,
tan20250713t092337c55s4001-C,ok,
tan20250713t092337c55s4001-D,ok,
tan20250714t070736c46s4001-B,ok,
tan20250714t070736c46s4001-C,ok,
tan20250714t133252c55s4001-A,ok,
tan20250717t081132c58s4001-A,ok,
tan20250717t081416c33s4001-A,ok,
tan20250717t081416c33s4001-C,ok,
tan20250717t081416c33s4001-D,ok,
tan20250717t112044c33s4001-A,ok,
tan20250717t112044c33s4001-B,ok,
tan20250717t112044c33s4001-C,ok,
tan20250717t112044c33s4001-D,ok,
tan20250717t112044c33s4001-E,ok,
tan20250718t055952c52s4001-A,ok,
tan20250718t055952c52s4001-B,ok,
tan20250718t140421c33s4001-A,ok,
tan20250718t140421c33s4001-B,ok,
tan20250718t140421c33s4001-D,ok,
tan20250718t140421c33s4001-G,ok,
tan20250718t140421c33s4001-H,ok,
tan20250721t151730c71s4001-A,ok,
tan20250723t085612c40s4001-A,ok,
tan20250723t085612c40s4001-B,ok,
tan20250723t085612c40s4001-C,ok,
tan20250723t085612c40s4001-D,ok,
tan20250723t085612c40s4001-E,ok,
tan20250723t085612c40s4001-G,ok,
tan20250723t085612c40s4001-H,ok,
tan20250723t085612c40s4001-I,ok,
tan20250723t085612c40s4001-J,ok,
tan20250723t085612c40s4001-K,ok,
tan20250723t120334c33s4001-A,ok,
tan20250724t094730c33s4001-A,ok,
tan20250725t055844c55s4001-A,ok,
tan20250725t055844c55s4001-B,ok,
tan20250725t055844c55s4001-C,ok,
tan20250725t055844c55s4001-D,ok,
tan20250725t055844c55s4001-E,ok,
tan20250725t055844c55s4001-F,ok,
tan20250725t055844c55s4001-H,ok,
tan20250725t055844c55s4001-I,ok,
tan20250725t055844c55s4001-K,ok,
tan20250725t055844c55s4001-L,ok,
tan20250725t060053c55s4001-A,ok,
tan20250725t182856c28s4001-A,ok,
tan20250727t105623c33s4001-A,ok,
tan20250727t105831c94s4001-A,ok,
tan20250728t193637c99s4001-A,ok,
tan20250728t193637c99s4001-C,ok,
tan20250728t193637c99s4001-D,ok,
tan20250729t080117c58s4001-A,ok,
tan20250729t080259c55s4001-A,ok,
tan20250729t080259c55s4001-AA,ok,
tan20250729t080259c55s4001-AB,ok,
tan20250729t080259c55s4001-AC,ok,
tan20250729t080259c55s4001-AD,ok,
tan20250729t080259c55s4001-AE,ok,
tan20250729t080259c55s4001-AF,ok,
tan20250729t080259c55s4001-AG,ok,
tan20250729t080259c55s4001-AH,ok,
tan20250729t080259c55s4001-AI,ok,
tan20250729t080259c55s4001-AJ,ok,
tan20250729t080259c55s4001-AK,ok,
tan20250729t080259c55s4001-AM,ok,
tan20250729t080259c55s4001-AN,ok,
tan20250729t080259c55s4001-AO,ok,
tan20250729t080259c55s4001-AP,ok,
tan20250729t080259c55s4001-B,ok,
tan20250729t080259c55s4001-C,ok,
tan20250729t080259c55s4001-D,ok,
tan20250729t080259c55s4001-E,ok,
tan20250729t080259c55s4001-F,ok,
tan20250729t080259c55s4001-G,ok,
tan20250729t080259c55s4001-H,ok,
tan20250729t080259c55s4001-I,ok,
tan20250729t080259c55s4001-J,ok,
tan20250729t080259c55s4001-K,ok,
tan20250729t080259c55s4001-L,ok,
tan20250729t080259c55s4001-M,ok,
tan20250729t080259c55s4001-N,ok,
tan20250729t080259c55s4001-O,ok,
tan20250729t080259c55s4001-R,ok,
tan20250729t080259c55s4001-T,ok,
tan20250729t080259c55s4001-U,ok,
tan20250729t080259c55s4001-Z,ok,
tan20250729t080447c56s4001-A,ok,
tan20250729t080630c58s4001-A,ok,
tan20250729t143417c58s4001-A,ok,
tan20250801t091118c58s4001-A,ok,
tan20250801t091252c58s4001-B,ok,
tan20250801t091252c58s4001-C,ok,
tan20250801t104620c58s4001-A,ok,
tan20250801t104620c58s4001-B,ok,
tan20250801t104620c58s4001-C,ok,
tan20250801t104620c58s4001-D,ok,
tan20250801t183203c58s4001-B,ok,
tan20250802t192420c21s4001-A,ok,
tan20250802t192420c21s4001-B,ok,
tan20250802t192420c21s4001-C,ok,
tan20250803t043804c58s4001-A,ok,
tan20250803t075028c55s4001-A,ok,
tan20250803t075028c55s4001-AA,ok,
tan20250803t075028c55s4001-AB,ok,
tan20250803t075028c55s4001-B,ok,
tan20250803t075028c55s4001-C,ok,
tan20250803t075028c55s4001-D,ok,
tan20250803t075028c55s4001-E,ok,
tan20250803t075028c55s4001-F,ok,
tan20250803t075028c55s4001-G,ok,
tan20250803t075028c55s4001-H,ok,
tan20250803t075028c55s4001-I,ok,
tan20250803t075028c55s4001-J,ok,
tan20250803t075028c55s4001-K,ok,
tan20250803t075028c55s4001-L,ok,
tan20250803t075028c55s4001-M,ok,
tan20250803t075028c55s4001-N,ok,
tan20250803t075028c55s4001-O,ok,
tan20250803t075028c55s4001-P,ok,
tan20250803t075028c55s4001-Q,ok,
tan20250803t075028c55s4001-R,ok,
tan20250803t075028c55s4001-S,ok,
tan20250803t075028c55s4001-T,ok,
tan20250803t075028c55s4001-U,ok,
tan20250803t075028c55s4001-V,ok,
tan20250803t075028c55s4001-W,ok,
tan20250803t075028c55s4001-X,ok,
tan20250803t075028c55s4001-Z,ok,
tan20250804t115051c33s4001-A,ok,
tan20250805t080356c55s4001-A,ok,
tan20250805t080356c55s4001-B,ok,
tan20250805t080356c55s4001-C,ok,
tan20250805t080356c55s4001-D,ok,
tan20250805t080356c55s4001-G,ok,
tan20250805t080356c55s4001-H,ok,
tan20250805t080356c55s4001-I,ok,
tan20250805t080356c55s4001-J,ok,
tan20250805t080356c55s4001-K,ok,
tan20250806t072424c58s4001-B,ok,
tan20250806t072424c58s4001-D,ok,
tan20250806t072424c58s4001-E,ok,
tan20250806t072818c05s4001-A,ok,
tan20250806t181920c58s4001-A,ok,
tan20250806t181920c58s4001-B,ok,
tan20250806t181920c58s4001-C,ok,
tan20250806t181920c58s4001-D,ok,
tan20250806t181920c58s4001-E,ok,
tan20250806t181920c58s4001-F,ok,
tan20250806t181920c58s4001-G,ok,
