plume_id,event_group_id,event_time,datetime,plume_latitude,plume_longitude,plume_bounds,cohort,t0_image_time,prev1_image_time,prev2_image_time,prev3_image_time,seasonal_image_time,year_image_time,legacy_mask_path,raw_cm_mask_path,legacy_t0_512_path,cdse_t0_512_path,has_cdse_t0,gee_t0_raw_path,has_gee_t0,s2_0_std_512,legacy_prev1_512_path,cdse_prev1_512_path,has_cdse_prev1,gee_prev1_raw_path,has_gee_prev1,s2_-7_std_512,legacy_prev2_512_path,cdse_prev2_512_path,has_cdse_prev2,gee_prev2_raw_path,has_gee_prev2,s2_prev2_std_512,legacy_prev3_512_path,cdse_prev3_512_path,has_cdse_prev3,gee_prev3_raw_path,has_gee_prev3,s2_prev3_std_512,legacy_seasonal_512_path,cdse_seasonal_512_path,has_cdse_seasonal,gee_seasonal_raw_path,has_gee_seasonal,s2_-90_std_512,legacy_year_512_path,cdse_year_512_path,has_cdse_year,gee_year_raw_path,has_gee_year,s2_-360_std_512,has_required_legacy3,has_required_gee,has_required_cdse6,has_raw_cm_mask,has_legacy_mask,has_usable_mask,has_required_images,ready_for_512,original_plume_latitude,original_plume_longitude
emi20231022t070202p05007-B,emi20231022t070202p05007,2023-10-22T07:02:02+00:00,2023-10-22T07:02:02+00:00,40.012249742781464,60.93813198393664,"[60.90183206989555, 39.98468300033344, 60.974431897977745, 40.039816485229494]",legacy_existing3_plus_gee_prev123,2023-10-22T07:02:02+00:00,,,,2023-07-24T07:02:02+00:00,2022-10-27T07:02:02+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20231022t070202p05007-B/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20231022t070202p05007-B/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231022t070202p05007-B/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20231022t070202p05007-B/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t070202p05007-B/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20231022t070202p05007-B/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t070202p05007-B/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20231022t070202p05007-B/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t070202p05007-B/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20231022t070202p05007-B/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t070202p05007-B/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231022t070202p05007-B/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20231022t070202p05007-B/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t070202p05007-B/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231022t070202p05007-B/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20231022t070202p05007-B/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t070202p05007-B/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,40.00972425626222,60.94170036195823
emi20231022t083808p06013-A,emi20231022t083808p06013,2023-10-22T08:38:08+00:00,2023-10-22T08:38:08+00:00,32.07204995479886,48.7252666144832,"[48.69108847237304, 32.043088047134425, 48.75944475659337, 32.101011862463295]",legacy_existing3_plus_gee_prev123,2023-10-22T08:38:08+00:00,,,,2023-07-24T08:38:08+00:00,2022-10-27T08:38:08+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20231022t083808p06013-A/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20231022t083808p06013-A/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231022t083808p06013-A/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20231022t083808p06013-A/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t083808p06013-A/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20231022t083808p06013-A/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t083808p06013-A/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20231022t083808p06013-A/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t083808p06013-A/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20231022t083808p06013-A/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t083808p06013-A/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231022t083808p06013-A/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20231022t083808p06013-A/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t083808p06013-A/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231022t083808p06013-A/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20231022t083808p06013-A/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231022t083808p06013-A/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,32.06735616406142,48.72327896759285
emi20231124t142642p09049-B,emi20231124t142642p09049,2023-11-24T14:26:42+00:00,2023-11-24T14:26:42+00:00,-34.52838951094198,-58.64277328246417,"[-58.676696701224294, -34.55658018561132, -58.608849863704044, -34.500198836272645]",legacy_existing3_plus_gee_prev123,2023-11-24T14:26:42+00:00,,,,2023-08-26T14:26:42+00:00,2022-11-29T14:26:42+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20231124t142642p09049-B/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20231124t142642p09049-B/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231124t142642p09049-B/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20231124t142642p09049-B/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-B/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20231124t142642p09049-B/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-B/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20231124t142642p09049-B/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-B/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20231124t142642p09049-B/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-B/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231124t142642p09049-B/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20231124t142642p09049-B/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-B/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231124t142642p09049-B/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20231124t142642p09049-B/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-B/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,-34.53054495036382,-58.62885019582437
emi20231124t142642p09049-D,emi20231124t142642p09049,2023-11-24T14:26:42+00:00,2023-11-24T14:26:42+00:00,-34.52887809629272,-58.63813185818785,"[-58.6767761215335, -34.56047177812801, -58.599487594842195, -34.49728441445743]",legacy_existing3_plus_gee_prev123,2023-11-24T14:26:42+00:00,,,,2023-08-26T14:26:42+00:00,2022-11-29T14:26:42+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20231124t142642p09049-D/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20231124t142642p09049-D/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231124t142642p09049-D/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20231124t142642p09049-D/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-D/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20231124t142642p09049-D/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-D/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20231124t142642p09049-D/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-D/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20231124t142642p09049-D/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-D/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231124t142642p09049-D/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20231124t142642p09049-D/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-D/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231124t142642p09049-D/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20231124t142642p09049-D/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231124t142642p09049-D/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,-34.531595976938625,-58.62008651805208
emi20231201t183549p12016-E,emi20231201t183549p12016,2023-12-01T18:35:49+00:00,2023-12-01T18:35:49+00:00,31.79764504627594,-102.09431558746788,"[-102.12844453742463, 31.768638364112945, -102.06018663751112, 31.826651728438932]",legacy_existing3_plus_gee_prev123,2023-12-01T18:35:49+00:00,,,,2023-09-02T18:35:49+00:00,2022-12-06T18:35:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20231201t183549p12016-E/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20231201t183549p12016-E/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231201t183549p12016-E/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20231201t183549p12016-E/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-E/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20231201t183549p12016-E/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-E/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20231201t183549p12016-E/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-E/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20231201t183549p12016-E/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-E/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231201t183549p12016-E/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20231201t183549p12016-E/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-E/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231201t183549p12016-E/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20231201t183549p12016-E/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-E/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.79899608150187,-102.09045175037728
emi20231201t183549p12016-G,emi20231201t183549p12016,2023-12-01T18:35:49+00:00,2023-12-01T18:35:49+00:00,31.870124974656264,-101.81926060466897,"[-101.85342356361181, 31.84111218272975, -101.78509764572613, 31.899137766582783]",legacy_existing3_plus_gee_prev123,2023-12-01T18:35:49+00:00,,,,2023-09-02T18:35:49+00:00,2022-12-06T18:35:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20231201t183549p12016-G/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20231201t183549p12016-G/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231201t183549p12016-G/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20231201t183549p12016-G/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-G/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20231201t183549p12016-G/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-G/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20231201t183549p12016-G/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-G/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20231201t183549p12016-G/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-G/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231201t183549p12016-G/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20231201t183549p12016-G/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-G/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20231201t183549p12016-G/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20231201t183549p12016-G/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20231201t183549p12016-G/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.86403528801684,-101.82369991427514
emi20240127t195904p13008-C,emi20240127t195904p13008,2024-01-27T19:59:04+00:00,2024-01-27T19:59:04+00:00,31.358043644199206,-101.7750089692837,"[-101.8093472831538, 31.32896955470085, -101.74067065541362, 31.38711773369756]",legacy_existing3_plus_gee_prev123,2024-01-27T19:59:04+00:00,,,,2023-10-29T19:59:04+00:00,2023-02-01T19:59:04+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20240127t195904p13008-C/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20240127t195904p13008-C/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240127t195904p13008-C/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20240127t195904p13008-C/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195904p13008-C/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20240127t195904p13008-C/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195904p13008-C/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20240127t195904p13008-C/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195904p13008-C/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20240127t195904p13008-C/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195904p13008-C/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240127t195904p13008-C/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20240127t195904p13008-C/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195904p13008-C/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240127t195904p13008-C/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20240127t195904p13008-C/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195904p13008-C/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.36285690972042,-101.77699937304536
emi20240127t195915p13009-A,emi20240127t195915p13009,2024-01-27T19:59:15+00:00,2024-01-27T19:59:15+00:00,32.28168868830389,-101.5487525036925,"[-101.58301935459656, 32.25271837886391, -101.51448565278844, 32.310658997743865]",legacy_existing3_plus_gee_prev123,2024-01-27T19:59:15+00:00,,,,2023-10-29T19:59:15+00:00,2023-02-01T19:59:15+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20240127t195915p13009-A/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20240127t195915p13009-A/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240127t195915p13009-A/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20240127t195915p13009-A/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-A/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20240127t195915p13009-A/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-A/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20240127t195915p13009-A/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-A/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20240127t195915p13009-A/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-A/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240127t195915p13009-A/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20240127t195915p13009-A/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-A/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240127t195915p13009-A/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20240127t195915p13009-A/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-A/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,32.281199444346626,-101.55169974858036
emi20240127t195915p13009-C,emi20240127t195915p13009,2024-01-27T19:59:15+00:00,2024-01-27T19:59:15+00:00,32.356985746031725,-101.32436965673898,"[-101.3580820266207, 32.328507899474936, -101.29065728685727, 32.385463592588515]",legacy_existing3_plus_gee_prev123,2024-01-27T19:59:15+00:00,,,,2023-10-29T19:59:15+00:00,2023-02-01T19:59:15+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20240127t195915p13009-C/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20240127t195915p13009-C/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240127t195915p13009-C/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20240127t195915p13009-C/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-C/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20240127t195915p13009-C/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-C/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20240127t195915p13009-C/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-C/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20240127t195915p13009-C/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-C/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240127t195915p13009-C/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20240127t195915p13009-C/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-C/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240127t195915p13009-C/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20240127t195915p13009-C/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240127t195915p13009-C/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,32.36330023341614,-101.32792864657291
emi20240130t112621p08007-B,emi20240130t112621p08007,2024-01-30T11:26:21+00:00,2024-01-30T11:26:21+00:00,28.623263815680026,7.7029393542587865,"[7.669631310276174, 28.594278445082416, 7.736247398241399, 28.652249186277633]",legacy_existing3_plus_gee_prev123,2024-01-30T11:26:21+00:00,,,,2023-11-01T11:26:21+00:00,2023-02-04T11:26:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/emi20240130t112621p08007-B/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/emi20240130t112621p08007-B/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240130t112621p08007-B/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/emi20240130t112621p08007-B/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240130t112621p08007-B/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/emi20240130t112621p08007-B/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240130t112621p08007-B/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/emi20240130t112621p08007-B/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240130t112621p08007-B/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/emi20240130t112621p08007-B/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240130t112621p08007-B/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240130t112621p08007-B/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/emi20240130t112621p08007-B/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240130t112621p08007-B/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/emi20240130t112621p08007-B/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/emi20240130t112621p08007-B/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/emi20240130t112621p08007-B/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,28.61961475393736,7.708793559596643
